System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,38,32,80627.0,0.0004,73.47,0.76,14924.58,2321.77,0.0014
Aurora,730,494,86277.9,0.0057,86.08,0.25,8323.73,731.86,0.0016
Frontier,669,845,521027.0,0.0016,86.58,0.64,125521.51,2299.62,0.0016
Perlmutter-Phase-1,260,200,521146.0,0.0004,83.53,0.25,147310.7,3679.21,0.0015
Perlmutter-Phase-2,303,429,594464.0,0.0007,82.12,0.09,156475.56,2507.66,0.0014
