System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,134,134,81697.4,0.0016,14.17,0.16,528.79,217.82,0.0001
Aurora,565,565,85858.2,0.0066,21.07,0.07,507.19,212.18,0.0001
Crux,107,107,78883.1,0.0014,12.07,0.06,547.65,179.72,0.0001
Frontier,550,550,114903.0,0.0048,83.98,0.62,3939.67,914.38,0.0001
Perlmutter-Phase-1,394,394,99025.9,0.004,82.43,0.28,3882.15,580.83,0.0001
Perlmutter-Phase-2,250,250,85975.4,0.0029,63.98,0.08,2665.5,614.14,0.0001
