System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Aurora,13,35,66878.41,0.0005,23.27,0.01,5663.31,5388.11,0.0868
Crux,2,3,15415.75,0.0002,4.1,0.0,804.09,804.0,0.0825
Frontier,19,20,25122.94,0.0008,50.92,0.06,6860.56,6860.49,0.0872
Perlmutter-Phase-1,19,3,26102.59,0.0001,56.65,0.01,13312.77,8978.07,0.0872
Perlmutter-Phase-2,10,6,27971.88,0.0002,55.56,0.01,8948.06,8947.96,0.0837
