System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Aurora,13,39,66887.94,0.0006,24.84,0.01,5684.45,5201.85,0.0023
Crux,2,2,6699.29,0.0003,4.28,0.01,720.0,720.0,0.002
Frontier,19,20,27939.15,0.0007,42.72,0.02,6289.81,6289.81,0.0008
Perlmutter-Phase-1,19,2,28426.86,0.0001,49.53,0.01,14026.83,14026.85,0.0045
Perlmutter-Phase-2,10,4,27920.58,0.0001,43.14,0.01,10120.43,10120.41,0.0013
