System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Aurora,16,37,102896.0,0.0004,18.73,0.01,5588.41,5588.32,0.0984
Frontier,13,14,58662.4,0.0002,16.64,0.02,7719.0,7718.88,0.1001
Perlmutter-Phase-1,11,1,18483.0,0.0001,35.68,0.01,18483.0,18482.9,0.0959
Perlmutter-Phase-2,11,2,27396.2,0.0001,27.68,0.0,12306.2,12306.1,0.096
