System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,350,16,34930.0,0.0005,30.19,0.12,4290.62,4290.62,0.0001
Aurora,1252,3093,99120.0,0.0312,30.28,0.02,811.49,811.49,0.0001
Crux,342,37,46127.0,0.0008,50.81,0.04,1661.35,1661.35,0.0001
Frontier,1238,1398,82390.54,0.017,24.74,0.04,1103.84,1103.84,0.0001
Perlmutter-Phase-1,1031,91,55704.6,0.0016,30.89,0.01,2087.54,2087.54,0.0001
Perlmutter-Phase-2,587,165,47668.1,0.0035,27.23,0.01,1885.72,1885.71,0.0001
