System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,17,17,58550.47,0.0003,16.9,0.04,5102.94,5102.94,0.0001
Aurora,67,62,60762.47,0.001,21.46,0.01,2471.74,2471.74,0.0001
Crux,19,22,53571.94,0.0004,6.38,0.01,1687.91,1687.91,0.0001
Frontier,60,66,98016.26,0.0007,16.4,0.02,3232.91,3232.91,0.0001
Perlmutter-Phase-1,55,52,91414.22,0.0006,19.59,0.01,2967.64,2967.64,0.0001
Perlmutter-Phase-2,33,32,88536.96,0.0004,19.42,0.01,4557.4,4557.4,0.0001
