System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,30,5,53944.8,0.0001,70.49,0.1,12450.1,12450.0,0.1236
Aurora,119,228,98104.1,0.0023,28.67,0.01,1976.95,1976.84,0.1127
Crux,27,17,30605.3,0.0006,29.3,0.02,1588.55,1564.94,0.1151
Frontier,109,117,77552.3,0.0015,30.14,0.04,2670.87,2670.76,0.1114
Perlmutter-Phase-1,77,22,36636.6,0.0006,32.36,0.01,2726.06,2725.94,0.1109
Perlmutter-Phase-2,53,26,33585.8,0.0008,34.88,0.02,3257.5,3257.38,0.1165
