System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,3,2,55800.12,0.0,73.5,0.03,32408.15,27900.0,0.0931
Aurora,22,61,95216.97,0.0006,28.77,0.01,7203.4,4781.38,0.1003
Crux,2,6,19272.48,0.0003,17.75,0.01,1947.47,1656.0,0.1046
Frontier,35,32,77992.61,0.0004,27.76,0.03,6711.32,6657.48,0.0999
Perlmutter-Phase-1,29,3,38392.77,0.0001,73.25,0.02,25416.77,19814.63,0.1001
Perlmutter-Phase-2,21,8,33556.96,0.0002,73.15,0.0,13222.09,13192.33,0.098
