System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Aurora,16,17,80680.0,0.0002,12.23,0.01,5233.62,5232.47,1.1484
Frontier,13,29,98909.0,0.0003,21.7,0.02,7712.04,7710.9,1.1445
Perlmutter-Phase-1,11,2,22018.6,0.0001,73.14,0.04,19098.65,19097.55,1.0659
Perlmutter-Phase-2,11,6,100233.0,0.0001,16.47,0.0,13461.42,13460.19,1.1923
