System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Aurora,22,71,103968.0,0.0007,28.89,0.01,4833.13,4833.13,0.0015
Crux,2,5,24102.1,0.0002,14.85,0.01,1234.8,1234.8,0.0007
Frontier,35,30,61928.2,0.0005,35.11,0.04,6638.26,6638.26,0.0019
Perlmutter-Phase-1,29,2,31213.0,0.0001,58.79,0.0,14893.85,14893.9,0.001
Perlmutter-Phase-2,21,4,33541.6,0.0001,31.53,0.0,15065.85,15065.8,0.0005
