System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,350,28,25984.12,0.0011,54.95,0.21,4365.32,4269.64,0.0001
Aurora,1252,3319,97730.6,0.034,33.04,0.02,6193.37,792.29,0.0001
Crux,342,47,27839.49,0.0017,60.22,0.11,2503.93,1779.7,0.0001
Frontier,1238,1135,98473.5,0.0115,17.16,0.03,1200.5,1154.19,0.0001
Perlmutter-Phase-1,1031,91,34009.28,0.0027,46.75,0.02,2482.31,2316.7,0.0001
Perlmutter-Phase-2,587,180,28999.71,0.0062,48.52,0.01,2099.24,2093.57,0.0001
