System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Aurora,67,168,100672.0,0.0017,19.54,0.01,1923.96,1923.95,0.0036
Crux,19,7,20753.6,0.0003,17.85,0.02,1625.14,1625.14,0.0048
Frontier,60,70,72769.5,0.001,14.31,0.01,2412.98,2412.97,0.0039
Perlmutter-Phase-1,55,1,965.9,0.001,14.71,0.0,965.9,965.85,0.0166
Perlmutter-Phase-2,33,5,18413.7,0.0003,14.79,0.0,3636.76,3636.73,0.0017
