System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,4,2,83064.44,0.0,71.41,0.07,40700.12,40700.0,0.0929
Aurora,25,50,100947.95,0.0005,25.82,0.01,6747.2,5686.56,0.0961
Frontier,25,27,75456.27,0.0004,26.81,0.03,8391.37,8128.73,0.0949
Perlmutter-Phase-1,19,4,63094.42,0.0001,58.97,0.02,19200.74,16479.88,0.0934
Perlmutter-Phase-2,18,8,62762.26,0.0001,39.22,0.01,15107.27,15107.12,0.0958
