System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,37,29,89797.8,0.0003,23.95,0.76,2693.92,1131.52,0.0002
Aurora,155,144,82641.7,0.0017,12.56,0.1,604.35,534.63,0.0003
Crux,18,21,55617.6,0.0004,2.49,0.02,119.82,114.69,0.0002
Frontier,156,162,82950.5,0.002,59.3,1.34,5098.46,1767.45,0.0003
Perlmutter-Phase-1,86,115,166120.0,0.0007,79.65,0.45,26795.22,2098.33,0.0003
Perlmutter-Phase-2,101,82,96186.5,0.0009,69.1,0.2,10787.56,1771.7,0.0002
