System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,19,38,87781.1,0.0004,68.33,1.76,23224.53,2357.24,0.0003
Aurora,504,446,86776.1,0.0051,75.42,0.45,9465.79,699.88,0.0006
Frontier,237,288,174009.0,0.0017,89.69,1.31,38959.16,2536.3,0.0005
Perlmutter-Phase-1,79,145,286664.0,0.0005,79.07,0.46,94080.77,2602.45,0.0007
Perlmutter-Phase-2,161,83,105516.0,0.0008,85.37,0.23,21489.99,2025.6,0.0006
