System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,49,62,93154.1,0.0007,3.58,0.04,205.4,205.01,0.0002
Aurora,162,197,92851.2,0.0021,5.34,0.03,185.4,176.51,0.0002
Crux,71,67,76932.0,0.0009,9.48,0.11,281.94,188.83,0.0002
Frontier,154,165,90096.8,0.0018,22.25,0.6,1249.99,922.42,0.0002
Perlmutter-Phase-1,134,138,95167.5,0.0015,33.92,0.18,876.2,559.74,0.0002
Perlmutter-Phase-2,127,68,81332.9,0.0008,5.79,0.04,419.61,419.61,0.0002
