System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,19,19,70709.0,0.0003,47.54,1.29,6442.13,2404.17,0.0001
Aurora,504,504,85783.0,0.0059,87.42,0.5,7080.66,717.33,0.0001
Frontier,237,237,129419.0,0.0018,87.75,1.52,17810.58,2463.61,0.0001
Perlmutter-Phase-1,79,79,129695.0,0.0006,82.33,0.59,28202.88,2449.14,0.0001
Perlmutter-Phase-2,161,161,191141.0,0.0008,86.49,0.19,33157.74,2201.35,0.0001
