System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,19,23,62577.1,0.0004,63.78,2.32,5202.21,2267.84,0.0028
Aurora,504,527,84649.4,0.0062,77.75,0.57,2856.97,685.21,0.0019
Frontier,237,282,199590.0,0.0014,81.6,0.92,31353.6,2382.5,0.0021
Perlmutter-Phase-1,79,41,86330.8,0.0005,78.27,0.35,10167.98,3143.5,0.0018
Perlmutter-Phase-2,161,127,186979.82,0.0007,77.82,0.17,32817.28,2487.42,0.0026
