System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,50,50,78957.7,0.0006,13.99,0.18,721.9,388.68,0.0001
Aurora,274,274,86616.9,0.0032,12.9,0.07,436.09,236.38,0.0001
Crux,71,71,86179.8,0.0008,8.83,0.06,386.16,171.25,0.0001
Frontier,267,267,85352.0,0.0031,36.23,0.83,1310.15,740.9,0.0001
Perlmutter-Phase-1,199,199,89662.0,0.0022,59.06,0.4,2594.55,634.09,0.0001
Perlmutter-Phase-2,139,139,84367.5,0.0016,49.81,0.11,3122.91,783.0,0.0001
