System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,77,22,90757.2,0.0002,0.51,0.03,117.11,117.11,0.0003
Aurora,267,506,95156.2,0.0053,0.45,0.01,57.38,57.38,0.0003
Crux,84,36,93208.1,0.0004,3.6,0.03,204.03,186.33,0.0003
Frontier,239,284,95431.6,0.003,0.89,0.03,193.53,193.53,0.0003
Perlmutter-Phase-1,205,112,83847.9,0.0013,3.56,0.02,346.84,269.08,0.0003
Perlmutter-Phase-2,128,40,65016.5,0.0006,0.4,0.01,146.16,146.16,0.0003
