System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,77,77,65462.9,0.0012,4.74,0.09,211.67,180.98,0.0001
Aurora,267,267,86364.5,0.0031,0.29,0.0,61.01,61.01,0.0001
Crux,84,84,80247.9,0.001,9.72,0.09,600.42,173.94,0.0001
Frontier,239,239,85287.6,0.0028,1.0,0.05,225.08,225.08,0.0001
Perlmutter-Phase-1,205,205,84645.3,0.0024,5.42,0.05,308.65,234.22,0.0001
Perlmutter-Phase-2,128,128,82408.1,0.0016,1.28,0.01,183.63,179.85,0.0001
