System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,3,5,17905.66,0.0003,8.79,0.0,423.36,423.36,0.0002
Aurora,12,15,94361.2,0.0002,0.22,0.0,162.68,162.67,0.0002
Frontier,13,18,88403.1,0.0002,1.16,0.0,649.59,649.58,0.0002
Perlmutter-Phase-1,19,13,20588.8,0.0006,27.72,0.01,901.35,833.08,0.0002
Perlmutter-Phase-2,17,15,94434.9,0.0002,2.42,0.0,701.68,623.76,0.0002
