System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,3,2,55800.02,0.0,73.5,0.03,32408.05,27900.0,0.0003
Aurora,22,61,95216.87,0.0006,28.77,0.01,7203.3,4781.38,0.0003
Crux,2,6,19272.39,0.0003,17.75,0.01,1947.35,1656.0,0.0003
Frontier,35,32,77992.51,0.0004,27.76,0.03,6711.22,6657.48,0.0003
Perlmutter-Phase-1,29,3,38392.67,0.0001,73.25,0.02,25416.67,19814.63,0.0003
Perlmutter-Phase-2,21,8,33556.86,0.0002,73.15,0.0,13221.99,13192.33,0.0003
