System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,17,17,119499.39,0.0001,81.08,0.06,22676.62,11197.06,0.0001
Aurora,67,67,95461.61,0.0007,7.59,0.0,2011.11,2011.1,0.0001
Crux,19,19,45348.13,0.0004,37.97,0.01,3649.27,1908.95,0.0001
Frontier,60,60,87433.78,0.0007,11.85,0.02,2696.96,2696.96,0.0001
Perlmutter-Phase-1,55,55,91459.33,0.0006,81.18,0.04,10860.56,4044.22,0.0001
Perlmutter-Phase-2,33,33,83892.08,0.0004,73.07,0.01,13056.07,5528.02,0.0001
