System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,3,2,4186.1,0.0005,14.74,0.1,2325.0,2325.0,0.0081
Aurora,22,43,72900.6,0.0006,29.35,0.01,4816.37,4816.37,0.002
Frontier,35,51,95475.0,0.0005,33.51,0.03,6764.14,6764.14,0.001
Perlmutter-Phase-1,29,4,46984.2,0.0001,59.99,0.02,13368.28,13368.3,0.0036
Perlmutter-Phase-2,21,12,74575.4,0.0002,28.41,0.0,8975.51,8975.5,0.003
