System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,30,39,58087.8,0.0007,8.47,0.02,231.72,231.72,0.0002
Aurora,71,64,90263.2,0.0007,0.24,0.0,60.81,60.81,0.0002
Crux,27,23,42534.1,0.0005,1.95,0.0,95.37,95.37,0.0002
Frontier,68,81,71567.2,0.0011,1.63,0.0,226.71,226.7,0.0002
Perlmutter-Phase-1,52,62,74661.2,0.0008,9.09,0.0,315.68,276.5,0.0002
Perlmutter-Phase-2,48,27,89652.88,0.0003,1.02,0.0,200.44,200.44,0.0002
