System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,17,14,52880.47,0.0003,11.84,0.05,4642.85,4642.86,0.0021
Aurora,67,52,58131.77,0.0009,20.8,0.02,2911.08,2911.08,0.001
Crux,19,3,52145.22,0.0001,0.26,0.0,2028.0,2028.0,0.0017
Frontier,60,114,98042.36,0.0012,18.86,0.02,2512.77,2512.77,0.0017
Perlmutter-Phase-1,55,36,82926.82,0.0004,13.27,0.0,2597.56,2597.56,0.001
Perlmutter-Phase-2,33,32,57656.01,0.0006,26.79,0.0,3610.91,3610.91,0.0013
