System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,350,23,24257.0,0.0009,61.72,0.2,4891.39,4495.65,0.0018
Aurora,1252,3401,97893.9,0.0347,33.39,0.02,6100.61,779.37,0.0009
Crux,342,27,27277.45,0.001,68.6,0.11,2708.87,2244.0,0.0009
Frontier,1238,1093,91296.68,0.012,18.36,0.03,1306.43,1213.19,0.0009
Perlmutter-Phase-1,1031,69,28038.86,0.0025,43.18,0.01,2688.17,2599.15,0.0007
Perlmutter-Phase-2,587,187,27531.38,0.0068,47.3,0.01,2062.27,1909.03,0.0009
