System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,17,7,51171.56,0.0001,10.14,0.04,5214.28,5214.29,0.0003
Aurora,67,111,95510.37,0.0012,16.61,0.01,2277.98,2277.98,0.0003
Crux,19,12,53511.48,0.0002,8.51,0.01,1656.0,1656.0,0.0003
Frontier,60,68,61498.37,0.0011,19.31,0.02,2466.73,2462.49,0.0003
Perlmutter-Phase-1,55,29,67181.77,0.0004,11.44,0.01,2756.77,2756.77,0.0003
Perlmutter-Phase-2,33,24,59346.44,0.0004,36.26,0.01,3919.9,3919.9,0.0003
