System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,198,229,97227.5,0.0024,4.87,0.01,238.25,112.75,0.0004
Aurora,470,472,92689.2,0.0051,0.19,0.0,31.44,30.41,0.0004
Crux,217,238,89902.5,0.0026,17.74,0.01,1028.24,126.07,0.0004
Frontier,485,480,94886.9,0.0051,0.72,0.0,112.19,107.0,0.0004
Perlmutter-Phase-1,411,459,95390.2,0.0048,4.81,0.0,215.7,120.15,0.0004
Perlmutter-Phase-2,352,255,93894.1,0.0027,1.34,0.0,127.32,118.04,0.0004
