System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,17,14,23556.48,0.0006,27.22,0.12,4310.72,4310.71,0.0021
Aurora,67,62,29403.14,0.0021,43.79,0.04,2706.45,2706.45,0.0012
Crux,19,4,53120.01,0.0001,0.62,0.01,2169.0,2169.0,0.0016
Frontier,60,108,98111.73,0.0011,17.74,0.01,2494.56,2491.46,0.0013
Perlmutter-Phase-1,55,36,82990.21,0.0004,13.1,0.0,2564.63,2564.63,0.0015
Perlmutter-Phase-2,33,27,45301.8,0.0006,33.03,0.0,3987.08,3987.08,0.0018
