System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,3,1,35650.0,0.0,95.17,0.02,35650.0,35650.0,0.0003
Aurora,22,66,103968.0,0.0006,26.9,0.01,4790.55,4790.55,0.0003
Crux,2,6,24102.1,0.0002,16.38,0.01,1179.0,1179.0,0.0003
Frontier,35,30,65923.1,0.0005,34.28,0.04,6870.68,6870.68,0.0003
Perlmutter-Phase-1,29,3,35849.6,0.0001,43.37,0.01,13017.07,13017.09,0.0003
Perlmutter-Phase-2,21,6,51674.4,0.0001,40.16,0.01,14748.97,14748.97,0.0003
