System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,17,16,47245.1,0.0003,3.0,0.02,233.47,233.47,0.0002
Aurora,45,37,69391.9,0.0005,0.21,0.0,74.74,74.75,0.0002
Crux,19,12,48109.0,0.0002,1.04,0.0,93.0,93.0,0.0002
Frontier,33,50,66554.2,0.0008,1.18,0.0,254.21,254.21,0.0002
Perlmutter-Phase-1,35,44,87284.4,0.0005,4.07,0.0,229.01,229.01,0.0002
Perlmutter-Phase-2,27,17,76422.1,0.0002,1.25,0.0,244.59,244.59,0.0002
