System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,17,6,64353.9,0.0001,64.79,0.54,17284.07,16375.0,16.6037
Aurora,67,99,95468.74,0.001,17.71,0.01,2446.35,2390.46,15.0851
Crux,19,3,17823.2,0.0002,16.7,0.01,2072.37,2058.0,14.3577
Frontier,60,74,70707.68,0.001,12.47,0.01,2045.06,2029.88,15.177
Perlmutter-Phase-1,55,33,89161.51,0.0004,18.69,0.0,3024.15,2879.6,15.4009
Perlmutter-Phase-2,33,36,82563.13,0.0004,27.45,0.01,4159.86,3873.98,14.8924
