System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,30,14,101035.15,0.0001,68.66,0.29,8749.79,8475.0,0.0185
Aurora,119,215,102836.95,0.0021,24.55,0.01,2186.73,1879.63,0.0193
Crux,27,17,54042.25,0.0003,28.56,0.02,2069.52,2068.94,0.022
Frontier,109,89,61828.16,0.0014,36.68,0.06,3196.53,3126.27,0.0181
Perlmutter-Phase-1,77,39,73151.73,0.0005,56.98,0.02,5095.56,4168.48,0.0179
Perlmutter-Phase-2,53,41,60252.21,0.0007,37.51,0.01,3316.49,3292.68,0.0212
