System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,81,42,70538.23,0.0006,63.24,2.44,3726.01,1521.57,0.0002
Aurora,129,131,93608.7,0.0014,7.55,0.09,503.99,504.0,0.0002
Crux,62,30,58166.0,0.0005,63.57,1.32,4055.21,1260.6,0.0002
Frontier,65,171,88170.32,0.0019,58.43,1.3,3427.85,1874.85,0.0002
Perlmutter-Phase-1,114,95,102957.3,0.0009,79.68,0.66,11175.25,1749.88,0.0002
Perlmutter-Phase-2,83,65,84545.9,0.0008,30.58,0.15,2282.84,1625.06,0.0002
