System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,17,7,54154.7,0.0001,9.97,0.03,5522.41,5507.14,15.2771
Aurora,67,108,100686.0,0.0011,19.84,0.01,2478.46,2452.37,14.9402
Crux,19,1,2499.7,0.0004,69.48,0.09,2499.7,2484.0,15.664
Frontier,60,70,84674.0,0.0008,4.44,0.01,1675.82,1660.55,15.2728
Perlmutter-Phase-1,55,29,70566.0,0.0004,34.97,0.04,3298.03,3282.84,15.1997
Perlmutter-Phase-2,33,36,77825.9,0.0005,31.84,0.0,4416.08,4401.02,15.0685
