System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,17,13,59751.48,0.0002,15.24,0.03,5523.08,5523.08,0.0144
Aurora,67,68,60833.84,0.0011,22.54,0.01,2843.78,2843.76,0.0125
Crux,19,19,45342.47,0.0004,8.91,0.02,1651.28,1651.26,0.0162
Frontier,60,65,98098.68,0.0007,16.33,0.02,2756.04,2752.89,0.013
Perlmutter-Phase-1,55,53,91477.61,0.0006,12.87,0.01,2440.74,2440.73,0.0126
Perlmutter-Phase-2,33,33,88606.33,0.0004,16.63,0.01,4391.48,4391.47,0.0131
