System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Aurora,119,275,98104.0,0.0028,30.78,0.02,1884.51,1884.51,0.0008
Crux,27,13,27786.1,0.0005,37.33,0.02,1532.77,1532.77,0.0011
Frontier,109,112,67370.7,0.0017,31.09,0.04,2485.23,2485.23,0.001
Perlmutter-Phase-1,77,2,31883.2,0.0001,61.33,0.01,15837.75,15837.8,0.0006
Perlmutter-Phase-2,53,13,24031.0,0.0005,32.93,0.01,3190.27,3190.27,0.0011
