System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,3,3,115700.04,0.0,75.53,0.1,70915.31,38566.67,0.0001
Aurora,16,16,86208.01,0.0002,10.3,0.0,5496.0,5496.0,0.0001
Frontier,13,13,70228.32,0.0002,13.57,0.01,7798.57,7798.57,0.0001
Perlmutter-Phase-1,11,11,128853.28,0.0001,81.28,0.03,58590.23,16008.43,0.0001
Perlmutter-Phase-2,11,11,80881.16,0.0001,53.1,0.01,22465.83,12227.65,0.0001
