System,JobsSubmitted,JobsScheduled,Makespan (min),Throughput (jobs/min),NodeUtilization (%),StorageUtilization (%),MeanTurnaroundTime (min),MeanExecutionTime (min),MeanDecisionTime (sec)
Andes,198,14,54475.62,0.0003,27.59,0.09,5678.57,5678.57,0.0003
Aurora,756,1849,98676.0,0.0187,18.03,0.01,1881.78,765.99,0.0003
Crux,217,36,49782.12,0.0007,28.78,0.04,2020.02,1651.5,0.0003
Frontier,740,773,91683.99,0.0084,13.51,0.02,1248.01,1202.43,0.0003
Perlmutter-Phase-1,617,63,51345.52,0.0012,24.15,0.01,3025.82,2863.07,0.0003
Perlmutter-Phase-2,352,145,52309.82,0.0028,20.16,0.01,1932.07,1926.67,0.0003
