JobId,FinalStatus,SubmittedTo,ScheduledOn,NodeList,SubmissionTime,SchedulingTime,StartTime,EndTime,DecisionTime,WaitingTime,ExecutionTime,Bids,FailureCause
1,"COMPLETED","Frontier","Aurora","1-48",0,0.000277535,0.000277535,1784,0.000277535,0,1784,"0.00:0.76:0.00:0.64:0.71:0.00","None"
2,"COMPLETED","Aurora","Aurora","1-251:258:536",3600,3600,3600,4200,0.000290535,0,600,"0.00:0.77:0.00:0.57:0.64:0.00","None"
3,"COMPLETED","Perlmutter-Phase-1","Aurora","1-210:258",10800,10800,10800,11328,0.000279535,0,528,"0.00:0.76:0.00:0.63:0.71:0.00","None"
4,"COMPLETED","Frontier","Aurora","1-104",12279,12279,12279,12647,0.000281535,0,368,"0.57:0.75:0.61:0.63:0.70:0.65","None"
5,"COMPLETED","Andes","Aurora","1-221:258",13677.5,13677.5,13677.5,14109.5,0.000276579,0,432,"0.58:0.74:0.62:0.61:0.69:0.65","None"
6,"COMPLETED","Frontier","Aurora","1-321:536:542",17888.7,17888.7,17888.7,25048.7,0.000276535,0,7160,"0.58:0.74:0.00:0.61:0.69:0.64","None"
7,"COMPLETED","Aurora","Aurora","322-535:537-541:543-566:1025:1104-1105:1110-1111",18705.1,18705.1,18705.1,19905.1,0.000288535,0,1200,"0.00:0.76:0.00:0.55:0.65:0.00","None"
8,"COMPLETED","Frontier","Frontier","1-51:5248-5282",22074.5,22074.5,22074.5,22610.9,0.000286535,0,536.353,"0.00:0.68:0.00:0.59:0.71:0.00","None"
9,"COMPLETED","Andes","Aurora","322-399",22126.4,22126.4,22126.4,23870.4,0.000275476,0,1744,"0.58:0.74:0.62:0.62:0.70:0.65","None"
10,"COMPLETED","Perlmutter-Phase-1","Aurora","400-535:537-541:543-571:1025:1104-1105:1110-1111",23298.5,23298.5,23298.5,24042.5,0.000289535,0,744,"0.00:0.68:0.00:0.63:0.65:0.00","None"
11,"COMPLETED","Frontier","Aurora","322-535:537-541:543-1178:2049-2051:2352-2355:2358-2361",24099.9,24099.9,24099.9,30171.9,0.000273476,0,6072,"0.00:0.74:0.00:0.58:0.70:0.64","None"
12,"COMPLETED","Frontier","Aurora","1179-2048:2052:4097-4103",24661.1,24661.1,24661.1,32453.1,0.000276476,0,7792,"0.00:0.71:0.00:0.58:0.70:0.64","None"
13,"COMPLETED","Frontier","Frontier","1-76:5248-5282",25567.6,25567.6,25567.6,25975.3,0.000276579,0,407.628,"0.57:0.70:0.61:0.63:0.70:0.64","None"
14,"COMPLETED","Andes","Aurora","1-10",25649.1,25649.1,25649.1,26153.1,0.000276535,0,504,"0.60:0.69:0.65:0.62:0.69:0.65","None"
15,"COMPLETED","Aurora","Aurora","11-43",25817,25817,25817,26705,0.000286535,0,888,"0.57:0.70:0.63:0.62:0.69:0.65","None"
16,"COMPLETED","Frontier","Frontier","5248-5254",26329.4,26329.4,26329.4,26758.5,0.000287535,0,429.082,"0.00:0.66:0.00:0.57:0.71:0.00","None"
17,"COMPLETED","Frontier","Frontier","1-804:1025:1110-1111:5248-5282",27258.5,27258.5,27258.5,33255,0.000274535,0,5996.42,"0.00:0.71:0.00:0.59:0.71:0.00","None"
