JobId,FinalStatus,SubmittedTo,ScheduledOn,NodeList,SubmissionTime,SchedulingTime,StartTime,EndTime,DecisionTime,WaitingTime,ExecutionTime,Bids,FailureCause
1,"COMPLETED","Frontier","Frontier","1-198:258:5248-5282",68.165,82.4429,82.4429,801.156,14.2779,0,718.713,"0.00:0.18:0.00:0.08:0.91:0.00","None"
2,"COMPLETED","Aurora","Aurora","1-736:1025:1104-1105:1110-1111",77.794,91.4073,91.4073,7275.41,13.6133,0,7184,"0.00:0.96:0.00:0.74:0.04:0.00","None"
3,"COMPLETED","Frontier","Aurora","737-891",168.541,182.761,182.761,638.761,14.2199,0,456,"0.00:0.91:0.00:0.38:0.04:0.00","None"
4,"COMPLETED","Andes","Perlmutter-Phase-2","1-701:1025:1110-1111",180.533,195.07,195.07,13713.4,14.5374,0,13518.4,"0.62:0.78:0.00:0.03:0.03:0.82","None"
5,"COMPLETED","Perlmutter-Phase-2","Aurora","892-1024:1026-1103:1106-1109:1112-1302:2049-2051:2352-2355:2358-2361",214.137,228.532,228.532,6916.53,14.395,0,6688,"0.03:0.82:0.00:0.04:0.03:0.82","None"
6,"COMPLETED","Aurora","Aurora","1303-2048:2052-2351:2356-2357:2362-2824:4097-4103:5082-5098",251.815,265.269,265.269,6481.27,13.4537,0,6216,"0.00:0.93:0.00:0.07:0.05:0.00","None"
7,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","1-858:1025:1110-1111",267.252,284.561,284.561,19777.2,17.3086,0,19492.7,"0.00:0.78:0.00:0.87:0.03:0.62","None"
8,"COMPLETED","Frontier","Frontier","199-257:259-1284:2049-2051:2358-2361",274.348,290.583,290.583,5589.75,16.2348,0,5299.17,"0.00:0.87:0.00:0.05:0.88:0.00","None"
9,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-2","702-1024:1026-1109:1112-1690:2049-2051:2358-2361",289.72,305.565,305.565,10775,15.8446,0,10469.4,"0.00:0.82:0.00:0.28:0.05:0.82","None"
10,"COMPLETED","Andes","Andes","1-568",296.318,313.097,313.097,44013.1,16.7785,0,43700,"0.82:0.74:0.00:0.05:0.05:0.68","None"
11,"COMPLETED","Perlmutter-Phase-2","Aurora","2825-4096:4104-4217:8193-8206",309.45,325.021,325.021,5845.02,15.5706,0,5520,"0.00:0.82:0.00:0.22:0.04:0.28","None"
12,"COMPLETED","Frontier","Perlmutter-Phase-1","859-1024:1026-1109:1112-1343",347.518,363.472,363.472,18056.2,15.9537,0,17692.7,"0.02:0.78:0.00:0.82:0.04:0.52","None"
13,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-2","1691-1916",349.812,364.865,364.865,1301.6,15.0528,0,936.735,"0.01:0.82:0.02:0.87:0.08:0.88","None"
14,"COMPLETED","Frontier","Perlmutter-Phase-2","1917-1947",403.753,418.856,418.856,969.877,15.1034,0,551.02,"0.72:0.65:0.05:0.05:0.82:0.87","None"
15,"COMPLETED","Perlmutter-Phase-2","Aurora","4218-5081:5099-5408:10268-10302",414.98,431.918,431.918,4623.92,16.9383,0,4192,"0.00:0.82:0.00:0.18:0.04:0.62","None"
16,"COMPLETED","Frontier","Frontier","1285-1775",477.918,491.605,491.605,12999.4,13.6867,0,12507.7,"0.00:0.82:0.00:0.04:0.92:0.00","None"
17,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-2","1691-2048:2052-2357:2362-2859",577.401,594.476,1301.6,13717.9,17.0748,707.124,12416.3,"0.00:0.03:0.00:0.18:0.03:0.28","None"
18,"COMPLETED","Perlmutter-Phase-2","Aurora","5409-8119",616.788,631.716,631.716,5223.72,14.928,0,4592,"0.00:0.62:0.00:0.00:0.04:0.02","None"
19,"COMPLETED","Perlmutter-Phase-1","Aurora","737-891:8120-8192:8207-8838",637.642,653.296,653.296,5789.3,15.6545,0,5136,"0.00:0.82:0.00:0.02:0.72:0.00","None"
20,"COMPLETED","Perlmutter-Phase-1","Aurora","8839-9022",791.023,810.048,810.048,1506.05,19.025,0,696,"0.02:0.82:0.02:0.62:0.62:0.03","None"
21,"COMPLETED","Frontier","Frontier","1-198:258:1776-2048:2052-2357:2362-2380:4097-4103:5088-5096:5248-5282",841.463,858.207,858.207,6683,16.7444,0,5824.79,"0.00:0.04:0.00:0.18:0.88:0.62","None"
22,"COMPLETED","Perlmutter-Phase-2","Aurora","4586-5081:5099-7537:10268-10302",1137.79,1155.4,5223.72,9383.72,17.6143,4068.32,4160,"0.00:0.32:0.00:0.00:0.04:0.28","None"
23,"COMPLETED","Frontier","Frontier","2381-3000",1162.76,1177.8,1177.8,12537.7,15.0352,0,11360,"0.00:0.78:0.00:0.03:0.91:0.00","None"
24,"COMPLETED","Perlmutter-Phase-1","Frontier","3001-4096:4104-4122:8193-8206",1200.33,1215.48,1215.48,9421.68,15.1462,0,8206.2,"0.00:0.04:0.00:0.04:0.05:0.00","None"
25,"COMPLETED","Perlmutter-Phase-1","Aurora","9023-9939",1251.78,1270.24,1270.24,6390.24,18.4626,0,5120,"0.00:0.68:0.00:0.12:0.04:0.52","None"
26,"COMPLETED","Aurora","Aurora","8839-9022:9940-10267:10303-10601",1268.96,1282.56,1506.05,7794.05,13.591,223.492,6288,"0.00:0.82:0.00:0.03:0.03:0.00","None"
27,"COMPLETED","Aurora","Aurora","1303-2048:2052-2351:2356-2357:2362-2824:4097-4103:5082-5098:8467-8838:9023-9206",1307.39,1322.53,6481.27,10825.3,15.1321,5158.74,4344,"0.00:0.52:0.00:0.00:0.04:0.00","None"
28,"COMPLETED","Frontier","Frontier","4123-5004",1726.46,1741.29,1741.29,7469.54,14.8244,0,5728.25,"0.00:0.28:0.00:0.28:0.87:0.00","None"
29,"COMPLETED","Aurora","Aurora","737-891:7538-8192:8207-8217",2102.57,2117.13,5789.3,12269.3,14.5588,3672.17,6480,"0.00:0.22:0.00:0.03:0.05:0.00","None"
30,"COMPLETED","Aurora","Aurora","4218-4585",2146.28,2160.19,4623.92,11943.9,13.9076,2463.73,7320,"0.00:0.32:0.00:0.03:0.04:0.00","None"
31,"COMPLETED","Aurora","Aurora","2825-4096:4104-4217:8193-8206:8218-8403",2163.79,2177.8,5845.02,11661,14.0105,3667.22,5816,"0.00:0.28:0.00:0.00:0.04:0.00","None"
32,"COMPLETED","Crux","Aurora","8404-8466",6203.04,6216.37,6216.37,6616.37,13.3284,0,400,"0.02:0.82:0.04:0.04:0.04:0.05","None"
33,"COMPLETED","Andes","Aurora","1-405:536:542",9729.08,9746.9,9746.9,16226.9,17.8229,0,6480,"0.32:0.78:0.00:0.03:0.04:0.28","None"
34,"COMPLETED","Andes","Frontier","1-494:542:5248-5282",10587.1,10604.4,10604.4,18660.4,17.3539,0,8056.02,"0.12:0.03:0.00:0.03:0.72:0.18","None"
