JobId,FinalStatus,SubmittedTo,ScheduledOn,NodeList,SubmissionTime,SchedulingTime,StartTime,EndTime,DecisionTime,WaitingTime,ExecutionTime,Bids,FailureCause
54,"COMPLETED","Aurora","Aurora","4532-4622:5355-6732",15337.5,15337.5,15337.5,20969.5,0.000254535,0,5632,"0.00:0.56:0.00:0.54:0.14:0.28","None"
55,"COMPLETED","Aurora","Frontier","3097-3227:5731-7000",16667.2,16667.2,16667.2,21966.4,0.000251535,0,5299.17,"0.00:0.57:0.00:0.59:0.10:0.00","None"
56,"COMPLETED","Perlmutter-Phase-2","Perlmutter-Phase-2","1-493:542",17104.4,17104.4,17104.4,31559.5,0.000278535,0,14455.1,"0.00:0.56:0.00:0.53:0.20:0.59","None"
57,"COMPLETED","Frontier","Aurora","4623-4691:6733-7156",17182.3,17182.3,17182.3,22590.3,0.000255535,0,5408,"0.00:0.57:0.00:0.54:0.18:0.00","None"
58,"COMPLETED","Frontier","Perlmutter-Phase-2","494-541:543-896:1025:1110-1111:2198-2357:2362-2497",17325.4,17325.4,17325.4,28456,0.000250579,0,11130.6,"0.00:0.51:0.00:0.49:0.17:0.54","None"
59,"COMPLETED","Frontier","Aurora","7157-7528",17564.1,17564.1,17564.1,23252.1,0.000252535,0,5688,"0.00:0.55:0.00:0.54:0.19:0.00","None"
60,"COMPLETED","Frontier","Frontier","1-353:542:882-1024:1026-1109:1112-1498:2049-2051:2358-2361:5248-5282:7001-7223",18596.4,18596.4,18596.4,24271,0.000293535,0,5674.61,"0.00:0.47:0.00:0.57:0.00:0.00","None"
61,"COMPLETED","Perlmutter-Phase-1","Aurora","1-763:1025:1104-1105:1110-1111:7529-7725",18755.9,18755.9,18755.9,25803.9,0.000252535,0,7048,"0.00:0.52:0.00:0.50:0.17:0.25","None"
62,"COMPLETED","Aurora","Aurora","764-1024:1026-1103:1106-1109:1112-2230:2352-2355:2358-2361:4097-4103",22646.7,22646.7,22646.7,27942.7,0.000257535,0,5296,"0.00:0.68:0.00:0.63:0.14:0.23","None"
63,"COMPLETED","Frontier","Frontier","1-702:1025:1110-1111:5248-5282",24408.1,24408.1,24408.1,34244.8,0.000256535,0,9836.71,"0.00:0.65:0.00:0.69:0.26:0.28","None"
64,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","1-922:1025:1110-1111",29544,29544,29544,45634.2,0.000262535,0,16090.2,"0.00:0.71:0.00:0.69:0.71:0.00","None"
65,"COMPLETED","Perlmutter-Phase-1","Frontier","1-28:5248-5282",53807.9,53807.9,53807.9,55846.1,0.000272535,0,2038.14,"0.00:0.76:0.00:0.76:0.71:0.00","None"
66,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","1-769:1025:1110-1111",54354.9,54354.9,54354.9,74572,0.000256535,0,20217.1,"0.00:0.71:0.00:0.71:0.71:0.00","None"
67,"COMPLETED","Frontier","Frontier","1-234:258:5248-5282",56300.1,56300.1,56300.1,70588.6,0.000251579,0,14288.4,"0.00:0.71:0.00:0.71:0.56:0.00","None"
