JobId,FinalStatus,SubmittedTo,ScheduledOn,NodeList,SubmissionTime,SchedulingTime,StartTime,EndTime,DecisionTime,WaitingTime,ExecutionTime,Bids,FailureCause
1,"COMPLETED","Frontier","Frontier","1-131:258:5248-5282",0,0.000592535,0.000592535,1179.98,0.000592535,0,1179.98,"0.68:0.71:0.63:0.69:0.74:0.72","None"
2,"COMPLETED","Aurora","Frontier","1-1050:1110-1111:2049-2051:5248-5282",3600,3600,3600,11344.9,0.000692535,0,7744.93,"0.00:0.71:0.00:0.62:0.71:0.68","None"
3,"COMPLETED","Frontier","Perlmutter-Phase-2","1-231:258",6240.12,6240.12,6240.12,8738.08,0.000589535,0,2497.96,"0.71:0.71:0.66:0.68:0.72:0.72","None"
4,"COMPLETED","Frontier","Frontier","1051-1109:1112-1812:2358-2361",9595.93,9595.93,9595.93,18746.1,0.000577535,0,9150.18,"0.00:0.70:0.00:0.61:0.73:0.00","None"
5,"COMPLETED","Andes","Perlmutter-Phase-2","1-165:258",9934.51,9934.51,9934.51,12120.2,0.000644535,0,2185.71,"0.72:0.72:0.68:0.69:0.72:0.72","None"
6,"COMPLETED","Perlmutter-Phase-2","Perlmutter-Phase-2","166-257:259-1314:2049-2051:2358-2361",10800,10800,10800,25677.6,0.000596535,0,14877.6,"0.00:0.70:0.00:0.65:0.70:0.71","None"
7,"COMPLETED","Andes","Perlmutter-Phase-2","1-165:258:1315-1364",13489.4,13489.4,13489.4,14664.9,0.00653835,0,1175.51,"0.67:0.71:0.62:0.71:0.71:0.74","None"
8,"COMPLETED","Frontier","Frontier","1-15:5248-5282",14349.3,14349.3,14349.3,15379.1,0.000650535,0,1029.8,"0.00:0.66:0.00:0.68:0.74:0.00","None"
9,"COMPLETED","Frontier","Frontier","16-518:542:1025",14499.9,14499.9,14499.9,23532.1,0.000640535,0,9032.18,"0.00:0.74:0.00:0.71:0.74:0.00","None"
10,"COMPLETED","Aurora","Aurora","1-42",16098.5,16098.5,16098.5,16690.5,0.000656535,0,592,"0.00:0.77:0.00:0.65:0.67:0.00","None"
11,"COMPLETED","Frontier","Frontier","1-15:519-532:5248-5282",17903.2,17903.2,17903.2,18439.6,0.000655535,0,536.353,"0.00:0.69:0.00:0.63:0.75:0.00","None"
12,"COMPLETED","Frontier","Frontier","533-541:543-588:1110-1111",18078,18078,18078,19687,0.00365353,0,1609.06,"0.00:0.68:0.00:0.64:0.74:0.00","None"
13,"COMPLETED","Crux","Frontier","1-15:519-532:589-670:5248-5282",18705.1,18705.1,18705.1,19638.3,0.000599519,0,933.254,"0.69:0.71:0.64:0.69:0.74:0.72","None"
14,"COMPLETED","Andes","Perlmutter-Phase-2","1-165:258:1315-1380",20127.5,20127.5,20127.5,21247.9,0.000617535,0,1120.41,"0.66:0.71:0.61:0.71:0.71:0.74","None"
15,"COMPLETED","Andes","Frontier","1-15:519-532:5248-5282",20141.6,20141.6,20141.6,20892.5,0.000627535,0,750.894,"0.70:0.71:0.68:0.70:0.74:0.72","None"
16,"COMPLETED","Frontier","Frontier","533-541:543-737:1110-1111",20425,20425,20425,20789.8,0.000632535,0,364.72,"0.00:0.73:0.00:0.71:0.76:0.00","None"
17,"COMPLETED","Frontier","Frontier","738-927",20562.6,20562.6,20562.6,20959.5,0.000667535,0,396.901,"0.00:0.68:0.00:0.62:0.74:0.00","None"
18,"COMPLETED","Frontier","Frontier","5248-5261",21112.4,21112.4,21112.4,21895.5,0.000680535,0,783.075,"0.00:0.70:0.00:0.67:0.74:0.00","None"
19,"COMPLETED","Frontier","Frontier","1-15:519-540:5262-5282",21856.5,21856.5,21856.5,22253.4,0.000647535,0,396.901,"0.00:0.70:0.00:0.66:0.75:0.00","None"
20,"COMPLETED","Aurora","Frontier","541:543-748:1110-1111:5248-5261",21926.6,21926.6,21926.6,22387.9,0.00363035,0,461.263,"0.00:0.74:0.00:0.71:0.76:0.00","None"
21,"COMPLETED","Aurora","Frontier","1-15:519-539:5248-5282",22502.4,22502.4,22502.4,23242.6,0.000593535,0,740.167,"0.70:0.71:0.67:0.69:0.74:0.71","None"
22,"COMPLETED","Aurora","Frontier","540-541:543-1024:1026-2686:4097-4103:5088-5096",22566.7,22566.7,22566.7,30258,0.000619535,0,7691.3,"0.00:0.68:0.00:0.00:0.71:0.36","None"
23,"COMPLETED","Frontier","Perlmutter-Phase-1","1-161:258",22856.2,22856.2,22856.2,24085.4,0.000594535,0,1229.27,"0.00:0.74:0.00:0.75:0.74:0.00","None"
24,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","162-199",23079,23079,23079,28303.4,0.000642535,0,5224.39,"0.00:0.74:0.00:0.76:0.74:0.00","None"
25,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","1-6",24477.5,24477.5,24477.5,29175.1,0.000664535,0,4697.56,"0.00:0.67:0.00:0.74:0.67:0.00","None"
26,"COMPLETED","Andes","Frontier","1-183:258:5248-5282",24530.8,24530.8,24530.8,24874.1,0.000674209,0,343.266,"0.68:0.71:0.62:0.68:0.74:0.71","None"
27,"COMPLETED","Frontier","Frontier","1-44:5248-5282",25176.3,25176.3,25176.3,26270.4,0.00670453,0,1094.16,"0.00:0.67:0.00:0.65:0.74:0.00","None"
28,"COMPLETED","Aurora","Aurora","1-560:1025:1104-1105:1110-1111",25620.4,25620.4,25620.4,32780.4,0.000624535,0,7160,"0.00:0.74:0.00:0.71:0.73:0.00","None"
29,"COMPLETED","Frontier","Frontier","45-269:542",25681.5,25681.5,25681.5,27623.1,0.000644535,0,1941.6,"0.00:0.74:0.00:0.71:0.76:0.00","None"
30,"COMPLETED","Aurora","Andes","1-61",25817,25817,25817,30617,0.000623392,0,4800,"0.74:0.71:0.72:0.70:0.72:0.72","None"
