JobId,FinalStatus,SubmittedTo,ScheduledOn,NodeList,SubmissionTime,SchedulingTime,StartTime,EndTime,DecisionTime,WaitingTime,ExecutionTime,Bids,FailureCause
1,"COMPLETED","Frontier","Aurora","1-233:258",136.33,152.305,152.305,688.305,15.9748,0,536,"0.00:0.91:0.00:0.88:0.91:0.00","None"
2,"COMPLETED","Aurora","Aurora","234-257:259-970:1025:1104-1105:1110-1111",155.587,170.717,170.717,7354.72,15.13,0,7184,"0.00:0.93:0.00:0.62:0.04:0.00","None"
3,"COMPLETED","Frontier","Aurora","971-1024:1026-1103:1106-1109:1112-1119:2049-2051:2352-2355:2358-2361",337.081,351.274,351.274,807.274,14.1927,0,456,"0.00:0.91:0.00:0.05:0.08:0.00","None"
4,"COMPLETED","Andes","Perlmutter-Phase-2","1-701:1025:1110-1111",361.065,375.494,375.494,13893.9,14.4293,0,13518.4,"0.72:0.04:0.00:0.04:0.05:0.82","None"
5,"COMPLETED","Perlmutter-Phase-2","Perlmutter-Phase-2","702-1024:1026-1109:1112-1114:2049-2051:2358-2361",428.274,442.035,442.035,15797.1,13.7609,0,15355.1,"0.04:0.88:0.00:0.04:0.12:0.91","None"
6,"COMPLETED","Aurora","Aurora","1120-2048:2052-2351:2356-2357:2362-2641:4097-4103:5082-5098",503.63,516.635,516.635,6732.64,13.0055,0,6216,"0.00:0.93:0.00:0.03:0.04:0.00","None"
7,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","1-858:1025:1110-1111",534.505,550.258,550.258,20042.9,15.7527,0,19492.7,"0.00:0.85:0.00:0.91:0.04:0.88","None"
8,"COMPLETED","Frontier","Aurora","2642-3733",548.696,563.68,563.68,4515.68,14.9835,0,3952,"0.00:0.87:0.00:0.03:0.82:0.00","None"
9,"COMPLETED","Perlmutter-Phase-1","Aurora","3734-4096:4104-4719:8193-8206",579.44,596.781,596.781,5156.78,17.3408,0,4560,"0.00:0.82:0.00:0.02:0.05:0.45","None"
10,"COMPLETED","Andes","Andes","1-568",592.636,607.916,607.916,44307.9,15.2802,0,43700,"0.62:0.06:0.00:0.04:0.05:0.52","None"
11,"COMPLETED","Perlmutter-Phase-2","Perlmutter-Phase-2","1115-2048:2052-2357:2362-2521",618.9,634.713,634.713,13308.2,15.8126,0,12673.5,"0.00:0.78:0.00:0.22:0.04:0.78","None"
12,"COMPLETED","Frontier","Perlmutter-Phase-1","859-1024:1026-1109:1112-1343",695.036,711.455,711.455,18404.1,16.4193,0,17692.7,"0.03:0.85:0.00:0.87:0.05:0.72","None"
