JobId,FinalStatus,SubmittedTo,ScheduledOn,NodeList,SubmissionTime,SchedulingTime,StartTime,EndTime,DecisionTime,WaitingTime,ExecutionTime,Bids,FailureCause
1,"COMPLETED","Andes","Perlmutter-Phase-2","1-554:1025:1110-1111",0,0.00970739,0.00970739,12434.7,0.00970739,0,12434.7,"0.78:0.96:0.00:0.97:0.89:0.98","None"
2,"COMPLETED","Aurora","Frontier","1-972:1025:1110-1111:5248-5282",3600,3600.02,3600.02,11430.8,0.0209315,0,7830.75,"0.00:0.98:0.00:0.98:0.80:0.00","None"
3,"COMPLETED","Perlmutter-Phase-2","Aurora","1-771:1025:1104-1105:1110-1111",10800,10800,10800,16272,0.0157464,0,5472,"0.00:0.97:0.00:0.94:0.79:0.88","None"
4,"COMPLETED","Aurora","Aurora","1-612:1025:1104-1105:1110-1111",18705.1,18705.1,18705.1,25161.1,0.0168655,0,6456,"0.77:0.97:0.00:0.97:0.89:0.94","None"
5,"COMPLETED","Frontier","Frontier","1-815:1025:1110-1111:5248-5282",22217,22217,22217,31624.6,0.0102511,0,9407.63,"0.00:0.96:0.00:0.98:0.80:0.00","None"
6,"COMPLETED","Aurora","Aurora","1-2316:2352-2355:2358-2361:4097-4103",28048.6,28048.6,28048.6,33640.6,0.00886908,0,5592,"0.00:0.94:0.00:0.79:0.00:0.00","None"
7,"COMPLETED","Frontier","Frontier","1-708:1025:1110-1111:5248-5282",34000.2,34000.2,34000.2,43010.9,0.00719008,0,9010.73,"0.00:0.98:0.00:0.98:0.90:0.00","None"
8,"COMPLETED","Aurora","Aurora","1-832:1025:1104-1105:1110-1111",34426.2,34426.2,34426.2,40210.2,0.0117981,0,5784,"0.00:0.97:0.00:0.94:0.79:0.94","None"
9,"COMPLETED","Aurora","Frontier","709-1024:1026-1109:1112-1629:2049-2051:2358-2361",34516.2,34516.2,34516.2,40469.7,0.0117824,0,5953.52,"0.00:0.95:0.00:0.95:0.80:0.00","None"
10,"COMPLETED","Frontier","Frontier","1630-2048:2052-2357:2362-2486:4097-4103:5088-5096",36426.6,36426.6,36426.6,46402.8,0.00761608,0,9976.16,"0.00:0.85:0.00:0.92:0.71:0.00","None"
11,"COMPLETED","Frontier","Perlmutter-Phase-2","1-523:542:1025",38596.7,38596.7,38596.7,54153.9,0.0137583,0,15557.1,"0.77:0.95:0.00:0.89:0.89:0.98","None"
12,"COMPLETED","Andes","Aurora","833-1024:1026-1103:1106-1109:1112-1418:2049-2051:2352-2355:2358-2361",39238,39238,39238,46718,0.0101315,0,7480,"0.80:0.94:0.00:0.87:0.88:0.93","None"
13,"COMPLETED","Perlmutter-Phase-1","Aurora","1-832:1025:1104-1105:1110-1111:1419-1445",41901.7,41901.8,41901.8,46437.8,0.0106594,0,4536,"0.00:0.95:0.00:0.92:0.79:0.88","None"
14,"COMPLETED","Aurora","Perlmutter-Phase-2","524-541:543-1004:1110-1111",42246.1,42246.1,42246.1,57050.2,0.00803327,0,14804.1,"0.78:0.93:0.00:0.92:0.89:0.93","None"
15,"COMPLETED","Perlmutter-Phase-2","Aurora","1446-2048:2052-2351:2356-2357:2362-3275:4097-4103:5082-5098",42281.7,42281.7,42281.7,46113.7,0.00905135,0,3832,"0.00:0.92:0.00:0.92:0.00:0.71","None"
16,"COMPLETED","Andes","Frontier","1-391:542:5248-5282",44173.1,44173.2,44173.2,51703.5,0.0136262,0,7530.39,"0.80:0.87:0.00:0.93:0.92:0.88","None"
17,"COMPLETED","Perlmutter-Phase-1","Frontier","392-541:543-1383:2049-2051:2358-2361",44194.6,44194.6,44194.6,52089.7,0.00375127,0,7895.11,"0.00:0.88:0.00:0.93:0.79:0.80","None"
18,"COMPLETED","Frontier","Aurora","1446-2048:2052-2351:2356-2357:2362-2734:4097-4103:5082-5098",46349.1,46349.1,46349.1,50981.1,0.0123554,0,4632,"0.00:0.92:0.00:0.90:0.79:0.71","None"
19,"COMPLETED","Frontier","Frontier","1384-2048:2052-2357:2362-2907:4097-4103:5088-5096",46419.8,46419.8,46419.8,52330.4,0.0126515,0,5910.61,"0.00:0.89:0.00:0.92:0.79:0.70","None"
20,"COMPLETED","Frontier","Perlmutter-Phase-1","1-432:542",46543.1,46543.1,46543.1,63906.5,0.00867527,0,17363.4,"0.00:0.92:0.00:0.89:0.94:0.00","None"
21,"COMPLETED","Perlmutter-Phase-1","Aurora","1-543:1025:1104-1105:1110-1111",46623.7,46623.7,46623.7,53359.7,0.00376039,0,6736,"0.00:0.83:0.00:0.79:0.81:0.00","None"
22,"COMPLETED","Frontier","Frontier","2908-3548",47363.3,47363.3,47363.3,54915.2,0.0112031,0,7551.85,"0.00:0.82:0.00:0.88:0.63:0.00","None"
23,"COMPLETED","Aurora","Aurora","544-1024:1026-1103:1106-1109:1112-1445:2049-2051:2352-2355:2358-2361:2735-4011",47750.8,47750.9,47750.9,51606.9,0.00800308,0,3856,"0.00:0.87:0.00:0.82:0.00:0.37","None"
