JobId,FinalStatus,SubmittedTo,ScheduledOn,NodeList,SubmissionTime,SchedulingTime,StartTime,EndTime,DecisionTime,WaitingTime,ExecutionTime,Bids,FailureCause
1,"COMPLETED","Crux","Aurora","1-242:258",19.026,19.0266,19.0266,1507.03,0.000639519,0,1488,"0.61:0.85:0.72:0.82:0.68:0.72","None"
2,"COMPLETED","Frontier","Aurora","243-257:259-291:536:542",26.518,26.5246,26.5246,794.525,0.00663635,0,768,"0.00:0.87:0.00:0.81:0.69:0.00","None"
3,"COMPLETED","Perlmutter-Phase-1","Aurora","292-504",34.542,34.5456,34.5456,434.546,0.00360527,0,400,"0.60:0.83:0.71:0.79:0.71:0.75","None"
4,"COMPLETED","Frontier","Aurora","505-535:537-541:543-1350:2049-2051:2352-2355:2358-2361",42.895,42.8956,42.8956,6778.9,0.000603535,0,6736,"0.00:0.84:0.00:0.79:0.68:0.73","None"
5,"COMPLETED","Frontier","Aurora","1351-1382",48.225,48.2286,48.2286,792.229,0.00361539,0,744,"0.66:0.82:0.76:0.80:0.69:0.73","None"
6,"COMPLETED","Perlmutter-Phase-2","Aurora","1383-1527",54.941,54.9416,54.9416,950.942,0.000586352,0,896,"0.61:0.81:0.72:0.79:0.71:0.76","None"
7,"COMPLETED","Aurora","Aurora","1528-1773",63.393,63.3937,63.3937,543.394,0.000656535,0,480,"0.00:0.86:0.00:0.79:0.68:0.00","None"
8,"COMPLETED","Crux","Frontier","1-126:5248-5282",65.726,65.7295,65.7295,451.903,0.00348027,0,386.174,"0.60:0.80:0.71:0.81:0.68:0.72","None"
9,"COMPLETED","Crux","Aurora","1774-1899",69.369,69.3696,69.3696,477.37,0.000622535,0,408,"0.62:0.81:0.72:0.79:0.71:0.76","None"
10,"COMPLETED","Aurora","Aurora","1900-2048:2052-2351:2356-2357:2362-3059:4097-4103:5082-5098",71.365,71.3657,71.3657,4007.37,0.000669535,0,3936,"0.00:0.85:0.00:0.79:0.69:0.00","None"
