JobId,FinalStatus,SubmittedTo,ScheduledOn,NodeList,SubmissionTime,SchedulingTime,StartTime,EndTime,DecisionTime,WaitingTime,ExecutionTime,Bids,FailureCause
1,"COMPLETED","Crux","Crux","1-243",38.052,38.0521,38.0521,3386.05,5.20843e-05,0,3348,"1.00","None"
2,"COMPLETED","Frontier","Frontier","1-15:5248-5282",53.035,53.0351,53.0351,1082.83,5.20843e-05,0,1029.8,"1.00","None"
3,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","1-212:258",69.083,69.0831,69.0831,1166.64,5.20843e-05,0,1097.56,"1.00","None"
4,"COMPLETED","Frontier","Frontier","16-867:1025:1110-1111",85.79,85.7901,85.7901,9117.97,5.20843e-05,0,9032.18,"1.00","None"
5,"COMPLETED","Frontier","Frontier","868-899",96.45,96.4501,96.4501,1094.07,5.20843e-05,0,997.616,"1.00","None"
6,"COMPLETED","Perlmutter-Phase-2","Perlmutter-Phase-2","1-144:258",109.883,109.883,109.883,2167.03,5.20843e-05,0,2057.14,"1.00","None"
7,"COMPLETED","Aurora","Aurora","1-245:258",126.785,126.785,126.785,606.785,5.20843e-05,0,480,"1.00","None"
8,"COMPLETED","Crux","Crux","1-161",131.451,131.451,3386.05,4034.05,5.20843e-05,3254.6,648,"1.00","None"
9,"COMPLETED","Crux","Crux","1-126",138.739,138.739,4034.05,4952.05,5.20843e-05,3895.31,918,"1.00","None"
10,"COMPLETED","Aurora","Aurora","246-257:259-1408:2049-2051:2352-2355:2358-2361",142.73,142.73,142.73,4078.73,5.20843e-05,0,3936,"1.00","None"
11,"COMPLETED","Aurora","Aurora","1409-1438",155.587,155.587,155.587,427.587,5.20843e-05,0,272,"1.00","None"
12,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","213-231",155.843,155.843,155.843,3755.84,5.20843e-05,0,3600,"1.00","None"
13,"COMPLETED","Andes","Andes","1-196:258",161.421,161.421,161.421,2011.42,5.20843e-05,0,1850,"1.00","None"
14,"COMPLETED","Crux","Crux","1-145",164.839,164.839,4952.05,5942.05,5.20843e-05,4787.21,990,"1.00","None"
15,"COMPLETED","Perlmutter-Phase-2","Perlmutter-Phase-2","145-153",173.57,173.57,173.57,963.366,5.20843e-05,0,789.796,"1.00","None"
16,"COMPLETED","Frontier","Frontier","900-918",174.711,174.711,174.711,1558.5,5.20843e-05,0,1383.79,"1.00","None"
17,"COMPLETED","Andes","Andes","197-257:259-366:542",201.684,201.684,201.684,2901.68,5.20843e-05,0,2700,"1.00","None"
18,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","232-257:259-269:542",202.364,202.364,202.364,5426.75,5.20843e-05,0,5224.39,"1.00","None"
19,"COMPLETED","Aurora","Aurora","1439-1574",233.34,233.34,233.34,1489.34,5.20843e-05,0,1256,"1.00","None"
20,"COMPLETED","Frontier","Frontier","919-997",259.623,259.623,259.623,1353.78,5.20843e-05,0,1094.16,"1.00","None"
21,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","270-458",266.346,266.346,266.346,3976.1,5.20843e-05,0,3709.76,"1.00","None"
22,"COMPLETED","Aurora","Aurora","1575-1595",276.792,276.792,276.792,580.792,5.20843e-05,0,304,"1.00","None"
23,"COMPLETED","Frontier","Frontier","998-1024:1026-1109:1112-1128:2049-2051:2358-2361",288.029,288.029,288.029,985.288,5.20843e-05,0,697.259,"1.00","None"
24,"COMPLETED","Aurora","Aurora","1596-1801",298.325,298.325,298.325,2178.33,5.20843e-05,0,1880,"1.00","None"
25,"COMPLETED","Perlmutter-Phase-2","Perlmutter-Phase-2","154-257:259-319:542",300.385,300.385,300.385,979.977,5.20843e-05,0,679.592,"1.00","None"
26,"COMPLETED","Aurora","Aurora","1802-1832",301.242,301.242,301.242,1133.24,5.20843e-05,0,832,"1.00","None"
27,"COMPLETED","Aurora","Aurora","1833-2045",323.338,323.338,323.338,587.338,5.20843e-05,0,264,"1.00","None"
28,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","1-212:258:543-1024:1026-1482",325.935,325.935,1166.64,12274,5.20843e-05,840.709,11107.3,"1.00","None"
29,"COMPLETED","Frontier","Frontier","1129-1400",341.55,341.55,341.55,9309.37,5.20843e-05,0,8967.82,"1.00","None"
30,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","213-231:270-458:526-541:1503-1528",346.566,346.566,3976.1,8761.47,5.20843e-05,3629.54,4785.37,"1.00","None"
