JobId,FinalStatus,SubmittedTo,ScheduledOn,NodeList,SubmissionTime,SchedulingTime,StartTime,EndTime,DecisionTime,WaitingTime,ExecutionTime,Bids,FailureCause
1,"COMPLETED","Perlmutter-Phase-2","Aurora","1-126",14.633,14.6333,14.6333,390.633,0.000274535,0,376,"0.60:0.74:0.64:0.61:0.69:0.64","None"
2,"COMPLETED","Aurora","Aurora","127-139:258",126.785,126.785,126.785,582.785,0.000288535,0,456,"0.00:0.76:0.00:0.64:0.71:0.00","None"
3,"COMPLETED","Crux","Aurora","140-257:259-385:536:542",138.739,138.739,138.739,1442.74,0.000277519,0,1304,"0.55:0.74:0.59:0.62:0.70:0.65","None"
4,"COMPLETED","Aurora","Aurora","386-454",142.73,142.73,142.73,670.73,0.000290535,0,528,"0.00:0.75:0.00:0.59:0.63:0.00","None"
5,"COMPLETED","Aurora","Aurora","455-535:537-541:543-547:1025:1104-1105:1110-1111",155.587,155.587,155.587,603.587,0.000288535,0,448,"0.00:0.75:0.00:0.56:0.66:0.00","None"
6,"COMPLETED","Perlmutter-Phase-1","Aurora","548-798",163.341,163.341,163.341,779.341,0.000286712,0,616,"0.00:0.67:0.00:0.63:0.63:0.00","None"
7,"COMPLETED","Crux","Aurora","799-860",164.839,164.839,164.839,476.839,0.000282535,0,312,"0.60:0.72:0.65:0.61:0.69:0.65","None"
8,"COMPLETED","Perlmutter-Phase-1","Aurora","861-1024:1026-1103:1106-1109:1112-1707:2049-2051:2352-2355:2358-2361",191.859,191.859,191.859,5535.86,0.000273535,0,5344,"0.00:0.73:0.00:0.60:0.71:0.00","None"
9,"COMPLETED","Frontier","Frontier","5248-5254",207.03,207.03,207.03,636.113,0.000291535,0,429.082,"0.00:0.67:0.00:0.57:0.71:0.00","None"
10,"COMPLETED","Perlmutter-Phase-1","Aurora","1708-2048:2052-2351:2356-2357:2362-2757:4097-4103:5082-5098",207.245,207.245,207.245,4359.25,0.000278535,0,4152,"0.00:0.71:0.00:0.59:0.70:0.63","None"
11,"COMPLETED","Frontier","Frontier","1-439:542:5255-5282",240.949,240.949,240.949,10174.2,0.000275535,0,9933.25,"0.53:0.67:0.00:0.60:0.70:0.65","None"
12,"COMPLETED","Perlmutter-Phase-1","Frontier","440-541:543-615:1025:1110-1111",252.485,252.485,252.485,1228.65,0.000276535,0,976.162,"0.00:0.68:0.00:0.64:0.69:0.00","None"
13,"COMPLETED","Perlmutter-Phase-1","Frontier","616-729",271.129,271.129,271.129,1644.19,0.000288535,0,1373.06,"0.00:0.68:0.00:0.64:0.69:0.00","None"
14,"COMPLETED","Crux","Frontier","730-891",276.792,276.792,276.792,684.42,0.000273519,0,407.628,"0.59:0.66:0.62:0.62:0.67:0.65","None"
15,"COMPLETED","Aurora","Aurora","2758-2924",323.338,323.338,323.338,1571.34,0.000290535,0,1248,"0.00:0.69:0.00:0.55:0.60:0.00","None"
16,"COMPLETED","Frontier","Frontier","892-918",324.153,324.153,324.153,1439.77,0.000278535,0,1115.61,"0.00:0.68:0.00:0.64:0.68:0.00","None"
17,"COMPLETED","Perlmutter-Phase-1","Frontier","919-1024:1026-1109:1112-1124:2049-2051:2358-2361",355.869,355.869,355.869,1578.75,0.000273712,0,1222.88,"0.00:0.68:0.00:0.63:0.68:0.00","None"
18,"COMPLETED","Frontier","Aurora","2925-3038",370.701,370.701,370.701,674.701,0.000274535,0,304,"0.58:0.67:0.62:0.62:0.66:0.65","None"
19,"COMPLETED","Aurora","Aurora","1-126:3039-3151",402.437,402.437,402.437,810.437,0.000277535,0,408,"0.58:0.66:0.62:0.62:0.65:0.65","None"
20,"COMPLETED","Frontier","Aurora","3152-3206",412.026,412.026,412.026,716.026,0.000278579,0,304,"0.00:0.67:0.00:0.64:0.67:0.00","None"
21,"COMPLETED","Aurora","Aurora","3207-4096:4104-4154:8193-8206",428.274,428.274,428.274,7196.27,0.000295535,0,6768,"0.00:0.67:0.00:0.51:0.61:0.00","None"
22,"COMPLETED","Perlmutter-Phase-1","Frontier","1125-2048:2052-2357:2362-2570:4097-4103:5088-5096",464.564,464.564,464.564,5989,0.000273535,0,5524.43,"0.00:0.62:0.00:0.58:0.65:0.63","None"
23,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","1-31",492.93,492.93,492.93,1327.08,0.000293535,0,834.146,"0.00:0.59:0.00:0.63:0.56:0.00","None"
24,"COMPLETED","Aurora","Aurora","799-808",503.63,503.63,503.63,1271.63,0.000275535,0,768,"0.00:0.64:0.00:0.63:0.62:0.00","None"
25,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-2","1-65",522.861,522.861,522.861,1220.82,0.000277535,0,697.959,"0.60:0.63:0.65:0.60:0.61:0.65","None"
26,"COMPLETED","Andes","Perlmutter-Phase-2","66-186:258",529.225,529.225,529.225,1208.82,0.000276535,0,679.592,"0.57:0.64:0.61:0.62:0.61:0.64","None"
27,"COMPLETED","Crux","Aurora","809-838",567.323,567.323,567.323,943.323,0.000278535,0,376,"0.57:0.63:0.62:0.62:0.61:0.63","None"
28,"COMPLETED","Frontier","Aurora","839-860:4155-4327",578.074,578.074,578.074,2346.07,0.000278535,0,1768,"0.57:0.64:0.60:0.62:0.62:0.63","None"
29,"COMPLETED","Aurora","Aurora","4328-4580",579.44,579.44,579.44,1179.44,0.000288535,0,600,"0.00:0.64:0.00:0.57:0.56:0.00","None"
30,"COMPLETED","Frontier","Frontier","2571-2713",582.282,582.282,582.282,2051.89,0.000289535,0,1469.61,"0.00:0.57:0.00:0.55:0.62:0.00","None"
31,"COMPLETED","Frontier","Crux","1-29",583.324,583.324,583.324,2257.32,0.000279535,0,1674,"0.58:0.62:0.63:0.62:0.61:0.62","None"
32,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-2","187-257:259-632:1025:1110-1111",598.984,598.984,598.984,13621.4,0.000274535,0,13022.4,"0.54:0.62:0.00:0.61:0.62:0.63","None"
33,"COMPLETED","Aurora","Aurora","127-139:258:455-535:537-541:543-547:1025:1104-1105:1110-1111:4581-4616",618.9,618.9,618.9,874.9,0.000277535,0,256,"0.56:0.62:0.56:0.61:0.61:0.58","None"
34,"COMPLETED","Perlmutter-Phase-1","Aurora","4617-5014",644.634,644.634,644.634,7228.63,0.000282535,0,6584,"0.56:0.61:0.00:0.60:0.60:0.58","None"
35,"COMPLETED","Crux","Perlmutter-Phase-1","32-155:258",696.411,696.411,696.411,4954.95,0.000273535,0,4258.54,"0.60:0.60:0.58:0.61:0.61:0.59","None"
36,"COMPLETED","Aurora","Aurora","386-423",699.624,699.624,699.624,1043.62,0.000282535,0,344,"0.57:0.62:0.60:0.60:0.61:0.59","None"
37,"COMPLETED","Perlmutter-Phase-2","Frontier","730-883:5248-5254",725.269,725.269,725.269,2345.05,0.000278535,0,1619.79,"0.59:0.60:0.58:0.58:0.60:0.58","None"
38,"COMPLETED","Aurora","Frontier","884-891:2714-2722",743.374,743.374,743.374,1676.63,0.000276535,0,933.254,"0.58:0.61:0.60:0.59:0.62:0.58","None"
39,"COMPLETED","Aurora","Aurora","424-454:2925-2955",750.756,750.756,750.756,1142.76,0.000289535,0,392,"0.00:0.63:0.00:0.56:0.56:0.00","None"
40,"COMPLETED","Perlmutter-Phase-1","Crux","30-62",788.442,788.442,788.442,1634.44,0.000274535,0,846,"0.60:0.61:0.62:0.58:0.60:0.58","None"
41,"COMPLETED","Perlmutter-Phase-2","Aurora","548-741",799.391,799.391,799.391,1287.39,0.000277535,0,488,"0.59:0.61:0.55:0.58:0.61:0.58","None"
42,"COMPLETED","Crux","Aurora","1-126:742-798:2956-3028",815.975,815.975,815.975,1783.98,0.000276519,0,968,"0.56:0.62:0.44:0.60:0.61:0.58","None"
43,"COMPLETED","Aurora","Aurora","3029-3163",829.959,829.959,829.959,1501.96,0.000290535,0,672,"0.00:0.63:0.00:0.54:0.57:0.00","None"
