JobId,FinalStatus,SubmittedTo,ScheduledOn,NodeList,SubmissionTime,SchedulingTime,StartTime,EndTime,DecisionTime,WaitingTime,ExecutionTime,Bids,FailureCause
1,"COMPLETED","Perlmutter-Phase-2","Perlmutter-Phase-2","1-117",9.004,9.00405,9.00405,3792.68,5.20843e-05,0,3783.67,"1.00","None"
2,"COMPLETED","Perlmutter-Phase-2","Perlmutter-Phase-2","118-325:542",9.766,9.76605,9.76605,2562.83,5.20843e-05,0,2553.06,"1.00","None"
3,"COMPLETED","Frontier","Frontier","1-64:5248-5282",10.978,10.9781,10.9781,965.686,5.20843e-05,0,954.708,"1.00","None"
4,"COMPLETED","Crux","Crux","1-46",14.633,14.6331,14.6331,662.633,5.20843e-05,0,648,"1.00","None"
5,"COMPLETED","Aurora","Aurora","1-178:258",16.082,16.0821,16.0821,912.082,5.20843e-05,0,896,"1.00","None"
6,"COMPLETED","Perlmutter-Phase-2","Perlmutter-Phase-2","326-514:1025",17.22,17.2201,17.2201,1100.89,5.20843e-05,0,1083.67,"1.00","None"
7,"COMPLETED","Frontier","Frontier","65-121",17.477,17.4771,17.4771,2516.88,5.20843e-05,0,2499.4,"1.00","None"
8,"COMPLETED","Aurora","Aurora","179-257:259-318:536:542",20.072,20.0721,20.0721,1708.07,5.20843e-05,0,1688,"1.00","None"
9,"COMPLETED","Perlmutter-Phase-2","Perlmutter-Phase-2","515-541:543-665:1110-1111",21.334,21.3341,21.3341,1637.66,5.20843e-05,0,1616.33,"1.00","None"
10,"COMPLETED","Crux","Crux","47-141",22.928,22.9281,22.9281,2362.93,5.20843e-05,0,2340,"1.00","None"
11,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","1-233:258",23.538,23.5381,23.5381,923.538,5.20843e-05,0,900,"1.00","None"
12,"COMPLETED","Frontier","Frontier","122-258",24.008,24.0081,24.0081,935.808,5.20843e-05,0,911.8,"1.00","None"
13,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","234-257:259-457:542",26.249,26.2491,26.2491,3648.2,5.20843e-05,0,3621.95,"1.00","None"
14,"COMPLETED","Frontier","Frontier","259-291:542",28.137,28.1371,28.1371,1229.57,5.20843e-05,0,1201.43,"1.00","None"
15,"COMPLETED","Frontier","Frontier","292-461",28.311,28.3111,28.3111,2077.18,5.20843e-05,0,2048.87,"1.00","None"
16,"COMPLETED","Aurora","Aurora","319-499",31.631,31.6311,31.6311,959.631,5.20843e-05,0,928,"1.00","None"
17,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","458-476",32.8,32.8001,32.8001,1547.43,5.20843e-05,0,1514.63,"1.00","None"
18,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","477-541:543-687:1025:1110-1111",32.996,32.9961,32.9961,976.898,5.20843e-05,0,943.902,"1.00","None"
19,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","688-765",33.702,33.7021,33.7021,4862.97,5.20843e-05,0,4829.27,"1.00","None"
20,"COMPLETED","Frontier","Frontier","462-541:543-715:1025:1110-1111",34.158,34.1581,34.1581,2029.39,5.20843e-05,0,1995.23,"1.00","None"
21,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","766-861",37.309,37.3091,37.3091,761.699,5.20843e-05,0,724.39,"1.00","None"
22,"COMPLETED","Aurora","Aurora","500-535:537-541:543-642:1025:1104-1105:1110-1111",38.052,38.0521,38.0521,902.052,5.20843e-05,0,864,"1.00","None"
23,"COMPLETED","Aurora","Aurora","643-794",38.06,38.0601,38.0601,710.06,5.20843e-05,0,672,"1.00","None"
24,"COMPLETED","Frontier","Frontier","716-869",39.301,39.3011,39.3011,2281.26,5.20843e-05,0,2241.95,"1.00","None"
25,"COMPLETED","Frontier","Frontier","870-872",39.975,39.9751,39.9751,887.412,5.20843e-05,0,847.437,"1.00","None"
26,"COMPLETED","Andes","Andes","1-26",40.06,40.0601,40.0601,4340.06,5.20843e-05,0,4300,"1.00","None"
27,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","862-900",42.788,42.7881,42.7881,4191.57,5.20843e-05,0,4148.78,"1.00","None"
28,"COMPLETED","Frontier","Frontier","873-965",44.108,44.1081,44.1081,451.736,5.20843e-05,0,407.628,"1.00","None"
29,"COMPLETED","Frontier","Frontier","966-973",46.494,46.4941,46.4941,947.567,5.20843e-05,0,901.073,"1.00","None"
30,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","901-1024:1026-1049",49.052,49.0521,49.0521,861.247,5.20843e-05,0,812.195,"1.00","None"
31,"COMPLETED","Perlmutter-Phase-2","Perlmutter-Phase-2","666-812",49.23,49.2301,49.2301,1151.27,5.20843e-05,0,1102.04,"1.00","None"
32,"COMPLETED","Perlmutter-Phase-2","Perlmutter-Phase-2","813-966",51.016,51.0161,51.0161,1593.87,5.20843e-05,0,1542.86,"1.00","None"
33,"COMPLETED","Crux","Crux","1-134:193-221",51.699,51.6991,10108.3,11332.3,5.20843e-05,10056.6,1224,"1.00","None"
34,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","1050-1109:1112-1233",56.1,56.1001,56.1001,3853.66,5.20843e-05,0,3797.56,"1.00","None"
35,"COMPLETED","Andes","Andes","27-100",58.103,58.1031,58.1031,2958.1,5.20843e-05,0,2900,"1.00","None"
36,"COMPLETED","Frontier","Frontier","974-1024:1026-1060:2049-2051",60.185,60.1851,60.1851,1519.06,5.21287e-05,0,1458.88,"1.00","None"
37,"COMPLETED","Frontier","Frontier","1061-1090",60.185,60.1851,60.1851,1057.8,5.21287e-05,0,997.616,"1.00","None"
38,"COMPLETED","Frontier","Frontier","1091-1109:1112-1300:2358-2361",60.346,60.3461,60.3461,1583.59,5.20843e-05,0,1523.24,"1.00","None"
39,"COMPLETED","Perlmutter-Phase-2","Perlmutter-Phase-2","967-1024:1026-1109:1112-1210:2049-2051:2358-2361",60.707,60.7071,60.7071,2870.91,5.20843e-05,0,2810.2,"1.00","None"
40,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","1234-1371",60.795,60.7951,60.7951,960.795,5.20843e-05,0,900,"1.00","None"
41,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","1372-1393",61.775,61.7751,61.7751,917.873,5.20843e-05,0,856.098,"1.00","None"
42,"COMPLETED","Aurora","Aurora","795-897",61.986,61.9861,61.9861,1741.99,5.20843e-05,0,1680,"1.00","None"
43,"COMPLETED","Frontier","Frontier","1301-1316",62.141,62.1411,62.1411,2014.47,5.20843e-05,0,1952.32,"1.00","None"
44,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","1394-1489",62.604,62.6041,62.6041,4079.68,5.20843e-05,0,4017.07,"1.00","None"
45,"COMPLETED","Frontier","Frontier","1317-1413",63.282,63.2821,63.2821,395.821,5.20843e-05,0,332.539,"1.00","None"
46,"COMPLETED","Frontier","Frontier","1414-1669",65.286,65.2861,65.2861,708.909,5.20843e-05,0,643.623,"1.00","None"
47,"COMPLETED","Aurora","Aurora","898-1024:1026-1031:2049-2051",66.933,66.9331,66.9331,658.933,5.20843e-05,0,592,"1.00","None"
48,"COMPLETED","Aurora","Aurora","1032-1103:1106-1109:1112-1221:2352-2355:2358-2361",69.083,69.0831,69.0831,773.083,5.20843e-05,0,704,"1.00","None"
49,"COMPLETED","Crux","Crux","1-134:199-201:204-245",74.695,74.6951,5860.33,10108.3,5.20843e-05,5785.63,4248,"1.00","None"
50,"COMPLETED","Andes","Andes","101-327:542",79.982,79.9821,79.9821,1979.98,5.20843e-05,0,1900,"1.00","None"
51,"COMPLETED","Aurora","Aurora","1222-1285",80.016,80.0161,80.0161,448.016,5.20843e-05,0,368,"1.00","None"
52,"COMPLETED","Frontier","Frontier","1670-1698",81.169,81.1691,81.1691,649.703,5.20843e-05,0,568.534,"1.00","None"
53,"COMPLETED","Aurora","Aurora","1286-1291",82.515,82.5151,82.5151,418.515,5.20843e-05,0,336,"1.00","None"
54,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","766-861:901-1004",82.912,82.9121,861.247,3253.93,5.20843e-05,778.335,2392.68,"1.00","None"
55,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","234-257:259-382:542",83.187,83.1871,3648.2,7116.49,5.20843e-05,3565.01,3468.29,"1.00","None"
56,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","113-233:258:1005-1024:1026-1043",83.448,83.4481,923.538,4040.61,5.20843e-05,840.09,3117.07,"1.00","None"
57,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","1490-1517",84.038,84.0381,84.0381,1071.84,5.20843e-05,0,987.805,"1.00","None"
58,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","1-112",84.747,84.7471,923.538,4457.68,5.20843e-05,838.791,3534.15,"1.00","None"
59,"COMPLETED","Aurora","Aurora","1292-1443",89.551,89.5511,89.5511,1577.55,5.20843e-05,0,1488,"1.00","None"
60,"COMPLETED","Aurora","Aurora","1444-1515",90.846,90.8461,90.8461,554.846,5.20843e-05,0,464,"1.00","None"
61,"COMPLETED","Perlmutter-Phase-2","Perlmutter-Phase-2","1211-1424",91.743,91.7431,91.7431,771.335,5.20843e-05,0,679.592,"1.00","None"
62,"COMPLETED","Frontier","Frontier","1699-1717",93.232,93.2321,93.2321,908.488,5.20843e-05,0,815.256,"1.00","None"
63,"COMPLETED","Frontier","Frontier","1718-1928",94.746,94.7461,94.7461,1242.54,5.20843e-05,0,1147.79,"1.00","None"
64,"COMPLETED","Frontier","Frontier","1929-2048:2052-2094:4097-4103",94.843,94.8431,94.8431,995.916,5.20843e-05,0,901.073,"1.00","None"
65,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","1044-1049:1234-1393:1518-1524",95.579,95.5791,960.795,2036.4,5.20843e-05,865.216,1075.61,"1.00","None"
66,"COMPLETED","Frontier","Frontier","2095-2123",96.158,96.1581,96.1581,997.231,5.20843e-05,0,901.073,"1.00","None"
67,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","231-233:617-619:675-679:795-861:901-917:947-951:1005-1017:1050-1109:1112-1132",97.255,97.2551,8902.44,11404.9,5.20843e-05,8805.19,2502.44,"1.00","None"
68,"COMPLETED","Aurora","Aurora","1516-1721",98.412,98.4121,98.4121,682.412,5.20843e-05,0,584,"1.00","None"
69,"COMPLETED","Frontier","Frontier","2124-2357:2362-2371:5088-5096",98.906,98.9061,98.9061,1890.32,5.20843e-05,0,1791.42,"1.00","None"
70,"COMPLETED","Andes","Andes","328-541:543-546",100.248,100.248,100.248,3250.25,5.20843e-05,0,3150,"1.00","None"
71,"COMPLETED","Frontier","Frontier","2372-2384",100.545,100.545,100.545,593.99,5.20843e-05,0,493.445,"1.00","None"
72,"COMPLETED","Aurora","Aurora","1722-1936",103.758,103.758,103.758,1295.76,5.20843e-05,0,1192,"1.00","None"
73,"COMPLETED","Aurora","Aurora","1937-2048:2052-2079:4097-4103",106.104,106.104,106.104,1442.1,5.20843e-05,0,1336,"1.00","None"
74,"COMPLETED","Aurora","Aurora","2080-2312",106.295,106.295,106.295,1338.3,5.20843e-05,0,1232,"1.00","None"
75,"COMPLETED","Frontier","Frontier","2385-2479",106.476,106.476,106.476,439.015,5.20843e-05,0,332.539,"1.00","None"
76,"COMPLETED","Frontier","Frontier","2480-2611",106.956,106.956,106.956,1018.76,5.20843e-05,0,911.8,"1.00","None"
