JobId,FinalStatus,SubmittedTo,ScheduledOn,NodeList,SubmissionTime,SchedulingTime,StartTime,EndTime,DecisionTime,WaitingTime,ExecutionTime,Bids,FailureCause
1,"COMPLETED","Frontier","Frontier","1-198:258:5248-5282",136.33,136.33,136.33,855.043,0.000290535,0,718.713,"0.00:0.70:0.00:0.59:0.71:0.00","None"
2,"COMPLETED","Aurora","Aurora","1-736:1025:1104-1105:1110-1111",155.587,155.587,155.587,7339.59,0.000289535,0,7184,"0.00:0.77:0.00:0.56:0.64:0.00","None"
3,"COMPLETED","Frontier","Aurora","737-891",337.081,337.081,337.081,793.081,0.000273535,0,456,"0.00:0.74:0.00:0.63:0.71:0.00","None"
4,"COMPLETED","Andes","Aurora","892-1024:1026-1103:1106-1109:1112-1589:2049-2051:2352-2355:2358-2361",361.065,361.065,361.065,6249.07,0.000277535,0,5888,"0.56:0.71:0.00:0.60:0.68:0.64","None"
5,"COMPLETED","Perlmutter-Phase-2","Aurora","1590-2006",428.274,428.274,428.274,7116.27,0.000280535,0,6688,"0.54:0.71:0.00:0.62:0.69:0.65","None"
6,"COMPLETED","Aurora","Aurora","2007-2048:2052-2351:2356-2357:2362-3528:4097-4103:5082-5098",503.63,503.63,503.63,6719.63,0.000291535,0,6216,"0.00:0.71:0.00:0.54:0.62:0.00","None"
7,"COMPLETED","Perlmutter-Phase-1","Frontier","199-257:259-1055:1110-1111:2049-2051",534.505,534.505,534.505,10060.1,0.000274712,0,9525.63,"0.00:0.65:0.00:0.59:0.69:0.64","None"
8,"COMPLETED","Frontier","Frontier","1056-1109:1112-2048:2052-2141:2358-2361:4097-4103",548.696,548.696,548.696,5847.86,0.000278535,0,5299.17,"0.00:0.66:0.00:0.60:0.67:0.00","None"
9,"COMPLETED","Perlmutter-Phase-1","Aurora","3529-4096:4104-4514:8193-8206",579.44,579.44,579.44,5139.44,0.000274535,0,4560,"0.00:0.65:0.00:0.59:0.63:0.63","None"
10,"COMPLETED","Andes","Perlmutter-Phase-2","1-565:1025:1110-1111",592.636,592.636,592.636,16645.7,0.000280392,0,16053.1,"0.54:0.63:0.00:0.61:0.63:0.65","None"
11,"COMPLETED","Perlmutter-Phase-2","Frontier","2142-2357:2362-3536:5088-5096",618.9,618.9,618.9,8020.57,0.000277535,0,7401.67,"0.00:0.62:0.00:0.58:0.63:0.56","None"
12,"COMPLETED","Frontier","Aurora","4515-4996",695.036,695.036,695.036,7143.04,0.000276476,0,6448,"0.54:0.62:0.00:0.61:0.59:0.60","None"
13,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","1-225:258",699.624,699.624,699.624,1819.14,0.000280535,0,1119.51,"0.55:0.60:0.59:0.63:0.59:0.59","None"
14,"COMPLETED","Frontier","Crux","1-31",807.507,807.507,807.507,1347.51,0.000278535,0,540,"0.60:0.60:0.65:0.57:0.58:0.59","None"
15,"COMPLETED","Perlmutter-Phase-2","Aurora","737-891:4997-5081:5099-6032:10268-10302",829.959,829.959,829.959,5021.96,0.000273535,0,4192,"0.00:0.61:0.00:0.54:0.59:0.58","None"
16,"COMPLETED","Frontier","Frontier","1-198:258:3537-3793:5248-5282",955.835,955.835,955.835,13463.6,0.000277535,0,12507.7,"0.00:0.59:0.00:0.57:0.61:0.00","None"
17,"COMPLETED","Perlmutter-Phase-1","Frontier","3794-4096:4104-4948:8193-8206",1154.8,1154.8,1154.8,8406.29,0.000278535,0,7251.49,"0.00:0.58:0.00:0.54:0.58:0.57","None"
