JobId,FinalStatus,SubmittedTo,ScheduledOn,NodeList,SubmissionTime,SchedulingTime,StartTime,EndTime,DecisionTime,WaitingTime,ExecutionTime,Bids,FailureCause
1,"COMPLETED","Andes","Aurora","1-552:1025:1104-1105:1110-1111",0,16.6919,16.6919,5432.69,16.6919,0,5416,"0.28:0.88:0.00:0.04:0.03:0.62","None"
2,"COMPLETED","Aurora","Aurora","553-1024:1026-1103:1106-1109:1112-1556:2049-2051:2352-2355:2358-2361",3600,3615.41,3615.41,9455.41,15.4078,0,5840,"0.00:0.88:0.00:0.28:0.82:0.00","None"
3,"COMPLETED","Perlmutter-Phase-2","Aurora","1-771:1025:1104-1105:1110-1111",10800,10815.7,10815.7,16287.7,15.7428,0,5472,"0.00:0.82:0.00:0.04:0.03:0.02","None"
4,"COMPLETED","Aurora","Frontier","1-579:1025:1110-1111:5248-5282",18705.1,18721.4,18721.4,27378.2,16.3499,0,8656.73,"0.03:0.82:0.00:0.82:0.07:0.38","None"
5,"COMPLETED","Frontier","Aurora","1-848:1025:1104-1105:1110-1111",22217,22232.8,22232.8,29248.8,15.8522,0,7016,"0.00:0.91:0.00:0.91:0.91:0.00","None"
6,"COMPLETED","Aurora","Aurora","849-1024:1026-1103:1106-1109:1112-3160:4097-4103:5082-5098",28048.6,28062.9,28062.9,33654.9,14.3329,0,5592,"0.00:0.91:0.00:0.04:0.00:0.00","None"
7,"COMPLETED","Frontier","Frontier","1-708:1025:1110-1111:5248-5282",34000.2,34015.5,34015.5,43026.2,15.3438,0,9010.73,"0.00:0.85:0.00:0.93:0.04:0.00","None"
8,"COMPLETED","Aurora","Aurora","1-832:1025:1104-1105:1110-1111",34426.2,34440.9,34440.9,40224.9,14.6833,0,5784,"0.00:0.91:0.00:0.03:0.04:0.04","None"
9,"COMPLETED","Aurora","Aurora","833-1024:1026-1103:1106-1109:1112-1751:2049-2051:2352-2355:2358-2361",34516.2,34529.5,34529.5,38969.5,13.3691,0,4440,"0.00:0.93:0.00:0.04:0.04:0.00","None"
10,"COMPLETED","Frontier","Frontier","709-1024:1026-1109:1112-1570:2049-2051:2358-2361",36426.6,36440.8,36440.8,46416.9,14.121,0,9976.16,"0.00:0.82:0.00:0.91:0.04:0.00","None"
11,"COMPLETED","Frontier","Frontier","1571-2048:2052-2091:4097-4103",38596.7,38615.7,38615.7,47701.5,18.9601,0,9085.82,"0.04:0.87:0.00:0.87:0.04:0.52","None"
12,"COMPLETED","Andes","Andes","1-592",39238,39251.5,39251.5,86001.5,13.564,0,46750,"0.88:0.05:0.00:0.03:0.04:0.52","None"
13,"COMPLETED","Perlmutter-Phase-1","Aurora","1-859:1025:1104-1105:1110-1111",41901.7,41918.1,41918.1,46454.1,16.3475,0,4536,"0.00:0.87:0.00:0.02:0.02:0.45","None"
14,"COMPLETED","Aurora","Perlmutter-Phase-2","1-481:542",42246.1,42262.5,42262.5,57066.6,16.3798,0,14804.1,"0.03:0.87:0.00:0.85:0.82:0.91","None"
15,"COMPLETED","Perlmutter-Phase-2","Perlmutter-Phase-2","482-541:543-2321:2358-2361",42281.7,42297.3,42297.3,51095.2,15.5954,0,8797.96,"0.00:0.85:0.00:0.04:0.00:0.87","None"
16,"COMPLETED","Andes","Perlmutter-Phase-2","2322-2357:2362-2752",44173.1,44188.7,44188.7,57082.5,15.5245,0,12893.9,"0.15:0.04:0.00:0.04:0.04:0.35","None"
17,"COMPLETED","Perlmutter-Phase-1","Aurora","860-1024:1026-1103:1106-1109:1112-1851:2049-2051:2352-2355:2358-2361",44194.6,44213.4,44213.4,50101.4,18.7534,0,5888,"0.00:0.82:0.00:0.18:0.08:0.03","None"
18,"COMPLETED","Frontier","Frontier","1-708:1025:1110-1111:2092-2357:2362-2642:5088-5096:5248-5282",46349.1,46366.5,46366.5,52577.4,17.3664,0,6210.97,"0.00:0.82:0.00:0.82:0.78:0.52","None"
19,"COMPLETED","Frontier","Perlmutter-Phase-1","1-1533",46419.8,46437.8,46437.8,58532.9,17.9946,0,12095.1,"0.00:0.74:0.00:0.55:0.82:0.02","None"
20,"COMPLETED","Frontier","Aurora","1-431:536:542",46543.1,46559.3,46559.3,52887.3,16.1438,0,6328,"0.00:0.88:0.00:0.82:0.02:0.00","None"
21,"COMPLETED","Perlmutter-Phase-1","Aurora","432-535:537-541:543-859:1025:1104-1105:1110-1111:1852-1968",46623.7,46641.9,46641.9,53377.9,18.1979,0,6736,"0.00:0.91:0.00:0.82:0.04:0.00","None"
22,"COMPLETED","Frontier","Frontier","709-1024:1026-1109:1112-1345:2049-2051:2358-2361",47363.3,47379.2,47379.2,54931.1,15.9127,0,7551.85,"0.00:0.88:0.00:0.88:0.08:0.00","None"
23,"COMPLETED","Aurora","Aurora","1969-2048:2052-2351:2356-2357:2362-4133:5082-5098:8193-8206",47750.8,47765.8,47765.8,51621.8,14.9331,0,3856,"0.00:0.82:0.00:0.04:0.00:0.03","None"
24,"COMPLETED","Perlmutter-Phase-2","Frontier","1346-2048:2052-2091:2643-3054:4097-4103",47832.1,47849.7,47849.7,55101.2,17.6489,0,7251.49,"0.00:0.74:0.00:0.87:0.08:0.28","None"
25,"COMPLETED","Perlmutter-Phase-2","Aurora","4134-4651",48147.6,48165,48165,55189,17.3344,0,7024,"0.03:0.82:0.00:0.18:0.12:0.72","None"
26,"COMPLETED","Aurora","Aurora","4652-5081:5099-7603:10268-10302",48640.9,48658.7,48658.7,52818.7,17.7937,0,4160,"0.00:0.79:0.00:0.05:0.00:0.18","None"
27,"COMPLETED","Perlmutter-Phase-1","Aurora","7604-8192:8207-8358",48929.3,48944.4,48944.4,56128.4,15.1576,0,7184,"0.00:0.78:0.00:0.04:0.12:0.00","None"
28,"COMPLETED","Frontier","Frontier","3055-3668",51021.4,51038.1,51038.1,57549.4,16.6303,0,6511.32,"0.00:0.82:0.00:0.88:0.03:0.00","None"
29,"COMPLETED","Aurora","Aurora","860-1024:1026-1103:1106-1109:1112-1851:2049-2051:2352-2355:2358-2361:8359-8820",51187.9,51204.9,51204.9,55724.9,17.0027,0,4520,"0.00:0.82:0.00:0.04:0.08:0.42","None"
30,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-2","482-541:543-1156:2049-2051:2358-2361",51338,51355.1,51355.1,65002,17.0855,0,13646.9,"0.03:0.03:0.00:0.72:0.04:0.82","None"
31,"COMPLETED","Perlmutter-Phase-2","Aurora","1969-2048:2052-2351:2356-2357:2362-2837:4097-4103:5082-5098",51774.8,51792.6,51792.6,56064.6,17.8097,0,4272,"0.00:0.78:0.00:0.08:0.02:0.58","None"
