JobId,FinalStatus,SubmittedTo,ScheduledOn,NodeList,SubmissionTime,SchedulingTime,StartTime,EndTime,DecisionTime,WaitingTime,ExecutionTime,Bids,FailureCause
1,"COMPLETED","Perlmutter-Phase-2","Aurora","1-192:258",19.026,19.0362,19.0362,259.036,0.0102265,0,240,"0.59:0.74:0.62:0.69:0.61:0.64","None"
2,"COMPLETED","Frontier","Aurora","193-257:259-2739:4097-4103:5082-5098",25.849,25.8552,25.8552,4129.86,0.00617735,0,4104,"0.00:0.71:0.00:0.70:0.00:0.00","None"
3,"COMPLETED","Aurora","Aurora","2740-2933",63.393,63.4145,63.4145,647.415,0.0215351,0,584,"0.00:0.69:0.00:0.65:0.56:0.00","None"
4,"COMPLETED","Aurora","Aurora","2934-4096:4104-4522:8193-8206",71.365,71.3724,71.3724,5871.37,0.00740553,0,5800,"0.00:0.68:0.00:0.63:0.00:0.00","None"
5,"COMPLETED","Aurora","Frontier","5248-5274",77.794,77.8049,77.8049,1032.51,0.0109393,0,954.708,"0.00:0.64:0.00:0.66:0.56:0.00","None"
6,"COMPLETED","Frontier","Frontier","1-484:542:5275-5282",114.232,114.247,114.247,7558.82,0.0151575,0,7444.58,"0.00:0.63:0.00:0.70:0.62:0.00","None"
7,"COMPLETED","Perlmutter-Phase-2","Frontier","485-541:543-1056:1110-1111:2049-2051",116.67,116.684,116.684,7024.91,0.0136475,0,6908.22,"0.54:0.62:0.00:0.68:0.61:0.65","None"
8,"COMPLETED","Perlmutter-Phase-1","Frontier","1057-1109:1112-1576:2358-2361",149.162,149.17,149.17,11605.7,0.00812353,0,11456.5,"0.00:0.63:0.00:0.68:0.61:0.00","None"
9,"COMPLETED","Perlmutter-Phase-1","Frontier","1577-1746",150.621,150.631,150.631,515.351,0.0100683,0,364.72,"0.57:0.62:0.59:0.65:0.62:0.64","None"
10,"COMPLETED","Frontier","Frontier","1747-2048:2052-2357:2362-3922:4097-4103:5088-5096",151.278,151.3,151.3,4699.57,0.0222281,0,4548.27,"0.00:0.62:0.00:0.65:0.00:0.00","None"
11,"COMPLETED","Crux","Crux","1-46",251.815,251.834,251.834,1385.83,0.0186852,0,1134,"0.60:0.61:0.65:0.56:0.61:0.64","None"
12,"COMPLETED","Perlmutter-Phase-2","Aurora","4523-5081:5099-6146:10268-10302",252.044,252.064,252.064,4148.06,0.0203413,0,3896,"0.00:0.62:0.00:0.58:0.00:0.61","None"
13,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-2","1-34",255.636,255.656,255.656,2367.9,0.0196522,0,2112.24,"0.57:0.57:0.57:0.58:0.63:0.64","None"
14,"COMPLETED","Perlmutter-Phase-2","Perlmutter-Phase-2","35-757:1025:1110-1111",288.843,288.86,288.86,18380.7,0.0173415,0,18091.8,"0.00:0.58:0.00:0.58:0.61:0.64","None"
15,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","1-956:1025:1110-1111",318.927,318.936,318.936,17989.7,0.00939553,0,17670.7,"0.00:0.55:0.00:0.50:0.59:0.00","None"
16,"COMPLETED","Perlmutter-Phase-1","Aurora","1-192:258:6147-6560",325.208,325.241,325.241,7205.24,0.0330724,0,6880,"0.00:0.54:0.00:0.50:0.32:0.00","None"
17,"COMPLETED","Frontier","Frontier","3923-4096:4104-5087:5097-5247:5283-5815:8193-8206",327.919,327.938,327.938,8180.14,0.0189451,0,7852.21,"0.00:0.52:0.00:0.58:0.00:0.00","None"
18,"COMPLETED","Perlmutter-Phase-2","Andes","1-230:258",357.981,357.995,357.995,9957.99,0.0135224,0,9600,"0.58:0.55:0.51:0.51:0.42:0.57","None"
19,"COMPLETED","Frontier","Aurora","6561-7339",416.768,416.781,416.781,5488.78,0.0132093,0,5072,"0.00:0.53:0.00:0.52:0.25:0.00","None"
20,"COMPLETED","Frontier","Aurora","7340-7855",425.071,425.085,425.085,5881.09,0.0142525,0,5456,"0.00:0.55:0.00:0.53:0.41:0.00","None"
21,"COMPLETED","Frontier","Perlmutter-Phase-2","758-1024:1026-1109:1112-1667:2049-2051:2358-2361",475.264,475.278,475.278,10485.5,0.0137033,0,10010.2,"0.00:0.53:0.00:0.52:0.30:0.56","None"
22,"COMPLETED","Perlmutter-Phase-2","Aurora","7856-8192:8207-10105",507.184,507.201,507.201,4107.2,0.0167905,0,3600,"0.00:0.49:0.00:0.48:0.00:0.34","None"
23,"COMPLETED","Frontier","Frontier","1577-1746:5816-7231",522.864,522.882,522.882,7463.29,0.0179505,0,6940.41,"0.00:0.34:0.00:0.53:0.00:0.00","None"
24,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-2","1668-2048:2052-2077",533.272,533.282,533.282,16145.5,0.00975812,0,15612.2,"0.45:0.45:0.00:0.47:0.41:0.49","None"
25,"COMPLETED","Frontier","Frontier","7232-7415",551.695,551.705,551.705,1066.6,0.00960153,0,514.899,"0.00:0.47:0.00:0.48:0.45:0.00","None"
26,"COMPLETED","Frontier","Frontier","7416-8098",601.792,601.812,601.812,6812.78,0.0204185,0,6210.97,"0.00:0.27:0.00:0.47:0.23:0.00","None"
27,"COMPLETED","Frontier","Frontier","8099-8192:8207-9089",678.159,678.164,678.164,10150.2,0.00494153,0,9471.99,"0.00:0.35:0.00:0.42:0.31:0.41","None"
28,"COMPLETED","Frontier","Aurora","9000-10267:10303-10567",701.187,701.193,4107.2,8083.2,0.00627335,3406.01,3976,"0.00:0.34:0.00:0.30:0.30:0.00","None"
29,"COMPLETED","Perlmutter-Phase-1","Aurora","2740-2933:7856-8192:8207-8999",939.142,939.159,4107.2,8755.2,0.0170775,3168.04,4648,"0.00:0.33:0.00:0.29:0.30:0.31","None"
30,"COMPLETED","Aurora","Andes","1-577",941.905,941.912,9957.99,56158,0.00720339,9016.08,46200,"0.43:0.34:0.00:0.37:0.40:0.43","None"
31,"COMPLETED","Perlmutter-Phase-1","Aurora","193-257:259-1624:2049-2051:2352-2355:2358-2361",974.993,975,4129.86,9193.86,0.00684939,3154.86,5064,"0.00:0.33:0.00:0.29:0.30:0.31","None"
32,"COMPLETED","Perlmutter-Phase-2","Aurora","1625-2048:2052-2351:2356-2357:2362-2739:4097-4103:4523-6146:10268-10302:10568-10570",1009.84,1009.84,4148.06,9028.06,0.00341553,3138.22,4880,"0.00:0.32:0.00:0.28:0.00:0.29","None"
33,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","1-901:1025:1110-1111",1183.55,1183.56,17989.7,38711.6,0.00719153,16806.1,20722,"0.00:0.28:0.00:0.27:0.33:0.00","None"
34,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","957-1024:1026-1109:1112-1316",1218.9,1218.91,1218.91,22270.1,0.00908753,0,21051.2,"0.00:0.35:0.00:0.40:0.42:0.00","None"
35,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-2","2078-2357:2362-2998",1238.26,1238.28,1238.28,15693.4,0.0165171,0,14455.1,"0.00:0.33:0.00:0.31:0.22:0.42","None"
36,"COMPLETED","Aurora","Aurora","965-1024:1026-1103:1106-1109:1112-1624:2049-2051:2352-2355:2358-2361:5989-6146:8595-8962",1268.96,1269.01,9193.86,14961.9,0.0403025,7924.85,5768,"0.00:0.33:0.00:0.30:0.21:0.21","None"
