JobId,FinalStatus,SubmittedTo,ScheduledOn,NodeList,SubmissionTime,SchedulingTime,StartTime,EndTime,DecisionTime,WaitingTime,ExecutionTime,Bids,FailureCause
1,"COMPLETED","Perlmutter-Phase-2","Perlmutter-Phase-2","1-126",14.633,28.9885,28.9885,892.254,14.3555,0,863.265,"0.04:0.07:0.04:0.07:0.88:0.88","None"
2,"COMPLETED","Aurora","Aurora","1-14",126.785,141.263,141.263,597.263,14.4778,0,456,"0.00:0.93:0.00:0.05:0.93:0.00","None"
3,"COMPLETED","Crux","Perlmutter-Phase-2","127-372:542",138.739,152.395,152.395,3146.27,13.6562,0,2993.88,"0.03:0.04:0.02:0.03:0.08:0.72","None"
4,"COMPLETED","Aurora","Aurora","15-83",142.73,156.897,156.897,684.897,14.1673,0,528,"0.00:0.96:0.00:0.04:0.82:0.00","None"
5,"COMPLETED","Aurora","Aurora","84-178:258",155.587,168.419,168.419,616.419,12.8318,0,448,"0.00:0.97:0.00:0.05:0.04:0.00","None"
6,"COMPLETED","Perlmutter-Phase-1","Aurora","179-257:259-428:536:542",163.341,177.559,177.559,793.559,14.2183,0,616,"0.00:0.91:0.00:0.05:0.18:0.00","None"
7,"COMPLETED","Crux","Perlmutter-Phase-2","373-434",164.839,181.09,181.09,897.417,16.2511,0,716.327,"0.04:0.05:0.04:0.04:0.04:0.05","None"
8,"COMPLETED","Perlmutter-Phase-1","Aurora","429-535:537-541:543-1272:2049-2051:2352-2355:2358-2361",191.859,205.709,205.709,5549.71,13.8495,0,5344,"0.00:0.91:0.00:0.05:0.05:0.00","None"
9,"COMPLETED","Frontier","Frontier","5248-5254",207.03,222.386,222.386,651.469,15.3565,0,429.082,"0.00:0.93:0.00:0.87:0.97:0.00","None"
10,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-1","1-1061:1110-1111",207.245,223.521,223.521,11616.2,16.2764,0,11392.7,"0.00:0.82:0.00:0.82:0.05:0.58","None"
11,"COMPLETED","Frontier","Frontier","1-439:542:5255-5282",240.949,259.081,259.081,10192.3,18.1322,0,9933.25,"0.04:0.04:0.00:0.03:0.88:0.87","None"
12,"COMPLETED","Perlmutter-Phase-1","Aurora","1273-1450",252.485,266.931,266.931,994.931,14.4465,0,728,"0.00:0.93:0.00:0.88:0.08:0.00","None"
13,"COMPLETED","Perlmutter-Phase-1","Aurora","1451-1564",271.129,285.145,285.145,1309.15,14.0161,0,1024,"0.00:0.91:0.00:0.88:0.91:0.00","None"
14,"COMPLETED","Crux","Perlmutter-Phase-2","435-541:543-594:1025:1110-1111",276.792,290.844,290.844,988.803,14.0521,0,697.959,"0.05:0.62:0.04:0.04:0.04:0.87","None"
15,"COMPLETED","Aurora","Aurora","1565-1731",323.338,338.229,338.229,1586.23,14.8912,0,1248,"0.00:0.91:0.00:0.04:0.82:0.00","None"
16,"COMPLETED","Frontier","Frontier","440-466",324.153,339.195,339.195,1454.81,15.0424,0,1115.61,"0.00:0.88:0.00:0.04:0.95:0.00","None"
17,"COMPLETED","Perlmutter-Phase-1","Aurora","1732-1941",355.869,371.415,371.415,1283.42,15.5463,0,912,"0.00:0.05:0.00:0.04:0.04:0.00","None"
18,"COMPLETED","Frontier","Frontier","467-541:543-578:1025:1110-1111",370.701,386.442,386.442,794.071,15.7414,0,407.628,"0.03:0.05:0.04:0.04:0.91:0.03","None"
19,"COMPLETED","Aurora","Aurora","1942-2048:2052-2176:4097-4103",402.437,416.684,416.684,824.684,14.2465,0,408,"0.03:0.82:0.08:0.04:0.05:0.68","None"
20,"COMPLETED","Frontier","Frontier","579-633",412.026,427.162,427.162,834.79,15.1357,0,407.628,"0.00:0.05:0.00:0.05:0.08:0.00","None"
21,"COMPLETED","Aurora","Aurora","2177-2351:2356-2357:2362-3122:5082-5098",428.274,442.728,442.728,7210.73,14.4538,0,6768,"0.00:0.93:0.00:0.03:0.04:0.00","None"
22,"COMPLETED","Perlmutter-Phase-1","Perlmutter-Phase-2","595-1024:1026-1109:1112-2045:2049-2051:2358-2361",464.564,479.901,479.901,9939.08,15.3365,0,9459.18,"0.00:0.72:0.00:0.12:0.04:0.78","None"
23,"COMPLETED","Perlmutter-Phase-1","Aurora","3123-3153",492.93,507.406,507.406,811.406,14.476,0,304,"0.00:0.88:0.00:0.87:0.82:0.00","None"
24,"COMPLETED","Aurora","Frontier","634-643",503.63,517.617,517.617,1547.41,13.987,0,1029.8,"0.00:0.93:0.00:0.05:0.95:0.00","None"
25,"COMPLETED","Perlmutter-Phase-1","Frontier","644-708",522.861,538.777,538.777,946.405,15.9158,0,407.628,"0.62:0.04:0.05:0.82:0.82:0.45","None"
26,"COMPLETED","Andes","Frontier","709-830",529.225,544.394,544.394,941.295,15.1688,0,396.901,"0.04:0.78:0.03:0.04:0.82:0.03","None"
27,"COMPLETED","Crux","Frontier","831-860",567.323,581.143,581.143,1085.32,13.8204,0,504.172,"0.03:0.82:0.03:0.88:0.93:0.03","None"
28,"COMPLETED","Frontier","Perlmutter-Phase-2","2046-2048:2052-2243",578.074,594.812,594.812,4654,16.7375,0,4059.18,"0.03:0.82:0.04:0.04:0.78:0.87","None"
29,"COMPLETED","Aurora","Aurora","3154-3406",579.44,593.911,593.911,1193.91,14.4712,0,600,"0.00:0.93:0.00:0.72:0.05:0.00","None"
30,"COMPLETED","Frontier","Frontier","861-1003",582.282,597.753,597.753,2067.36,15.4712,0,1469.61,"0.00:0.82:0.00:0.04:0.91:0.00","None"
