JobId,FinalStatus,SubmittedTo,ScheduledOn,NodeList,SubmissionTime,SchedulingTime,StartTime,EndTime,DecisionTime,WaitingTime,ExecutionTime,Bids,FailureCause
1,"COMPLETED","Frontier","Perlmutter-Phase-1","1-71",0,15.7931,15.7931,4230.43,15.7931,0,4214.63,"0.72:0.04:0.04:0.91:0.05:0.62","None"
2,"COMPLETED","Frontier","Frontier","1-55:5248-5282",0,16.5995,16.5995,2119.1,16.5995,0,2102.5,"0.00:0.91:0.00:0.82:0.95:0.00","None"
3,"COMPLETED","Frontier","Frontier","56-103",1994.13,2007.4,2007.4,2640.29,13.2615,0,632.896,"0.00:0.93:0.00:0.07:0.93:0.00","None"
4,"COMPLETED","Frontier","Frontier","5248-5259",3417.47,3431.61,3431.61,4793.95,14.1364,0,1362.34,"0.00:0.93:0.00:0.82:0.96:0.00","None"
5,"COMPLETED","Crux","Aurora","120-297:536:542",3600,3615.29,3615.29,5159.29,15.2918,0,1544,"0.03:0.78:0.03:0.03:0.05:0.03","None"
6,"COMPLETED","Aurora","Aurora","1-119",3600,3613.58,3613.58,4109.58,13.5823,0,496,"0.00:0.97:0.00:0.04:0.91:0.00","None"
7,"COMPLETED","Aurora","Aurora","1-94",4110.78,4124.72,4124.72,4396.72,13.9383,0,272,"0.00:0.95:0.00:0.05:0.82:0.00","None"
8,"COMPLETED","Aurora","Aurora","1-53",4599.44,4613.6,4613.6,5221.6,14.159,0,608,"0.02:0.05:0.03:0.03:0.04:0.02","None"
9,"COMPLETED","Andes","Perlmutter-Phase-1","1-154:258",5732.81,5748.54,5748.54,8382.68,15.7299,0,2634.15,"0.30:0.72:0.02:0.87:0.08:0.38","None"
10,"COMPLETED","Frontier","Frontier","5248-5261",8074.81,8090.03,8090.03,8701.47,15.2227,0,611.442,"0.04:0.05:0.03:0.04:0.95:0.55","None"
11,"COMPLETED","Aurora","Frontier","1-13:5262-5282",8311.18,8325.78,8325.78,10310.3,14.5965,0,1984.51,"0.03:0.88:0.04:0.04:0.93:0.42","None"
